,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-6.654558, 54.353728)","(-5.974944, 54.572586)","(-5.928833, 54.59965)","(-1.830583, 52.511722)","(-1.875024, 52.47609)","(-4.041924, 51.074793)","(-2.583975, 51.457968)","(-2.584482, 51.462839)","(-2.293772, 53.559029)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-1.490082, 52.407708)","(-7.331179, 55.002818)","(-0.265617, 51.51895)","(-1.358547, 54.516667)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(-1.124228, 52.638677)","(-2.844333, 53.34633)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-1.188851, 52.969377)","(-1.260278, 51.744806)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(-0.940382, 51.454896)","(0.634889, 51.45617)","(-1.463484, 50.920265)","(-4.227678, 50.411463)","(-0.636811, 53.58634)","(-0.300306, 52.132417)","(-1.478096, 53.378622)","(-2.742134, 53.451826)","(-0.05955, 51.480499)","(-1.395778, 50.90814)","(-2.111898, 52.980436)","(-0.449548, 50.916932)","(-3.947374, 51.632696)","(0.317969, 51.47707)","(-2.615358, 53.38928)","(-3.002778, 53.04222)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2019-01-01T11:00:00Z,14,7,18,11,17,0,7,24,15,7,15,7,11,21,18,7,6,14,0,0,18,22,9,15,18,13,11,9,11,10,13,15,7,10,10,18,16,15,17,19,14,7,14,8,8,10,12,13,14,10,19,7,8,8,14,19,22,14,6,27,13,10,6,0,20,11,23,0,9,24
2019-01-01T12:00:00Z,12,5,21,9,13,0,6,20,11,9,14,13,11,28,20,7,8,18,0,0,10,21,11,19,17,9,10,9,10,9,12,13,6,11,11,21,16,9,18,16,11,4,16,10,8,12,14,10,13,10,30,9,9,8,9,16,12,13,10,26,12,13,12,0,15,11,23,0,13,29
2019-01-01T13:00:00Z,13,5,20,9,12,0,12,21,10,3,15,14,14,25,18,6,16,11,0,0,10,19,12,20,14,11,9,10,10,9,12,14,6,10,12,24,17,11,17,13,13,6,15,14,6,16,12,8,14,10,21,7,6,7,5,20,28,14,14,24,13,10,21,0,8,10,19,0,11,24
2019-01-01T14:00:00Z,14,6,23,9,9,0,15,23,13,7,16,10,17,24,15,5,14,13,0,0,19,11,11,20,16,12,6,10,6,16,10,13,6,8,12,24,15,17,15,17,12,4,13,21,2,20,10,6,16,7,6,4,5,6,9,14,15,19,15,31,13,17,26,0,8,10,19,0,10,26
2019-01-01T15:00:00Z,14,8,16,7,12,0,17,27,12,10,22,12,18,28,21,5,16,8,0,0,19,12,12,16,26,14,7,5,8,15,9,13,7,16,11,28,16,20,14,16,11,8,14,18,3,26,8,5,14,8,7,10,8,6,8,14,14,25,14,26,16,7,26,0,6,11,17,0,8,27
2019-01-01T16:00:00Z,13,11,16,11,16,0,17,22,18,12,31,18,14,20,18,6,16,11,0,0,18,22,18,19,20,12,12,27,16,14,12,16,9,18,18,23,13,17,30,20,13,7,15,17,2,30,12,4,14,8,3,8,13,12,10,17,14,26,18,20,14,6,29,0,7,15,24,0,8,19
2019-01-01T17:00:00Z,15,10,15,18,15,0,18,13,20,17,32,18,22,23,22,10,13,13,0,0,17,29,15,17,23,12,16,21,22,17,18,18,13,19,16,17,15,17,19,18,14,5,12,19,4,31,12,4,17,12,3,3,7,15,9,25,9,20,20,24,18,6,27,0,7,19,20,0,12,27
2019-01-01T18:00:00Z,18,10,23,16,17,0,21,15,26,11,30,22,12,31,19,10,13,21,0,0,20,28,0,15,21,14,18,16,16,25,13,17,16,17,15,15,13,21,23,14,16,8,14,17,12,28,20,7,17,14,5,6,5,12,10,26,13,21,19,26,0,19,27,0,5,19,19,0,13,38
2019-01-01T19:00:00Z,17,9,23,12,20,0,18,17,38,15,14,15,14,38,21,10,14,19,0,0,24,20,20,19,13,15,17,14,17,18,11,15,12,24,16,18,14,20,27,19,12,8,14,12,17,24,21,13,21,14,4,12,15,10,10,19,15,15,17,19,19,15,34,0,5,18,17,0,19,24
2019-01-01T20:00:00Z,17,10,18,20,14,0,20,11,33,16,14,15,16,30,16,13,12,19,0,0,28,26,14,18,12,16,14,10,22,15,10,19,10,17,15,16,13,37,16,19,11,7,15,16,18,24,21,14,20,10,6,18,11,8,9,18,0,14,17,15,13,17,30,0,7,14,24,0,13,21
2019-01-01T21:00:00Z,15,10,18,15,18,0,18,9,37,15,23,13,17,22,16,14,13,23,0,0,21,32,12,17,12,21,14,10,20,16,6,18,9,15,14,18,15,29,19,24,10,9,17,16,18,14,13,15,21,9,5,10,13,9,10,17,14,15,17,20,13,20,19,0,7,16,21,0,13,20
2019-01-01T22:00:00Z,17,11,16,27,24,0,16,10,36,16,15,15,21,26,14,15,12,22,0,0,17,30,15,16,11,31,18,11,22,14,9,15,11,17,16,13,14,21,16,26,12,7,16,16,18,19,14,15,17,11,12,7,19,9,14,11,15,14,16,21,16,20,19,0,9,14,19,0,10,20
2019-01-01T23:00:00Z,16,12,20,45,16,0,14,11,25,13,12,14,18,33,19,11,13,16,0,0,21,42,14,14,10,18,15,9,19,16,12,15,12,14,13,10,15,17,18,23,12,10,16,15,17,16,15,18,11,16,12,7,17,10,13,8,17,14,15,26,16,24,14,0,14,16,21,0,13,20
2019-01-02T00:00:00Z,15,13,24,35,13,0,14,14,17,10,16,12,16,36,23,20,16,15,0,0,18,18,15,15,11,15,15,9,16,14,15,15,11,12,11,12,17,18,6,24,11,9,14,16,16,15,13,12,8,11,11,8,10,11,11,6,24,16,16,19,14,19,17,0,12,21,18,0,14,22
2019-01-02T01:00:00Z,16,11,28,27,9,0,14,19,16,7,14,14,5,26,17,13,16,15,0,0,18,31,14,17,13,14,15,8,16,15,15,15,12,14,10,12,16,22,13,24,10,8,12,19,17,15,13,12,10,11,12,7,7,12,7,9,15,17,14,17,17,17,16,0,14,15,17,0,13,17
2019-01-02T02:00:00Z,14,11,22,19,8,0,12,24,20,6,14,13,13,19,26,10,14,9,11,0,19,17,13,14,12,14,14,8,14,14,13,12,12,14,10,9,18,17,14,21,13,7,12,17,19,15,10,11,11,9,15,4,6,12,7,12,18,15,16,13,14,19,17,0,15,18,15,0,14,20
2019-01-02T03:00:00Z,16,9,22,13,10,0,12,16,16,6,16,13,16,17,21,10,16,14,17,0,17,12,12,15,11,12,13,8,14,13,14,11,13,15,12,10,17,15,16,19,14,8,12,20,14,17,11,9,13,12,11,6,6,12,9,16,17,18,14,17,18,13,14,0,10,19,20,0,13,18
2019-01-02T04:00:00Z,14,9,23,9,11,0,13,11,17,10,14,13,13,16,21,12,16,14,18,0,16,9,14,14,11,10,12,9,12,13,16,11,13,18,14,16,18,26,13,19,17,8,14,17,14,19,18,9,20,10,12,7,6,12,7,16,15,17,13,6,17,16,14,0,13,13,20,0,12,19
2019-01-02T05:00:00Z,15,9,22,6,10,0,13,14,23,10,11,16,14,14,23,12,12,12,11,0,19,12,16,13,11,13,11,9,11,12,18,12,14,13,13,12,16,21,16,21,13,11,9,16,14,21,15,9,17,10,11,7,9,12,11,19,14,22,14,10,16,13,18,0,12,17,23,0,10,16
2019-01-02T06:00:00Z,16,8,20,7,11,0,16,18,24,14,18,22,15,22,19,12,17,16,13,0,19,10,15,12,13,14,11,10,12,11,21,11,12,16,12,19,17,40,14,20,13,13,7,17,14,23,14,10,14,10,12,10,10,12,16,15,14,22,17,16,22,12,14,0,10,21,14,0,11,26
2019-01-02T07:00:00Z,14,9,24,8,13,0,21,24,31,14,17,22,21,22,26,12,18,16,16,0,22,12,20,13,14,14,10,10,11,9,24,13,14,17,13,18,18,35,19,20,15,9,8,17,14,28,14,9,12,10,12,11,29,11,15,14,15,20,18,11,24,15,18,0,17,19,20,0,10,24
2019-01-02T08:00:00Z,16,11,37,11,14,0,27,33,25,19,17,25,22,25,25,27,17,13,14,0,22,14,20,12,17,16,10,11,11,14,18,13,14,18,13,23,18,29,35,20,0,11,7,18,15,28,16,11,15,13,15,13,23,11,14,20,15,21,15,16,22,20,29,0,17,21,28,0,12,27
2019-01-02T09:00:00Z,15,12,33,11,13,0,28,27,31,21,22,26,27,31,25,25,15,16,16,0,29,15,23,15,17,13,10,12,10,18,19,17,13,21,14,17,18,34,31,23,0,7,9,17,15,28,17,11,14,13,16,12,27,13,11,20,15,24,16,26,24,20,41,0,24,24,32,0,12,27
2019-01-02T10:00:00Z,16,11,53,16,13,0,30,34,41,23,44,26,23,34,22,25,15,25,16,0,26,17,22,11,30,18,11,11,12,14,18,16,13,24,15,19,20,29,32,20,20,11,5,20,15,33,19,11,18,13,20,10,20,14,8,23,16,24,17,28,28,20,66,0,0,16,37,0,12,0
2019-01-02T11:00:00Z,16,13,36,20,13,0,26,23,51,24,34,23,28,0,24,22,16,87,15,0,22,19,22,15,30,19,13,14,14,14,21,15,13,27,22,19,20,27,33,22,16,11,8,27,18,31,18,12,19,15,19,9,12,33,10,19,19,21,19,0,31,19,0,0,27,24,41,0,14,0
2019-01-02T12:00:00Z,16,10,18,14,14,0,35,25,48,20,31,25,26,41,28,16,18,39,14,0,19,19,22,21,31,19,15,26,16,16,22,16,13,25,22,18,17,30,0,23,16,9,9,23,23,26,14,15,18,13,17,13,19,26,12,15,16,19,16,0,30,18,0,0,31,24,52,0,12,34
2019-01-02T13:00:00Z,14,10,17,14,18,0,21,28,45,18,25,22,23,49,32,9,16,42,14,0,15,12,21,32,35,17,21,26,20,15,18,18,12,27,23,24,18,27,0,25,15,10,13,21,24,31,14,15,19,11,16,8,13,14,10,18,19,18,15,51,25,13,43,0,32,18,46,0,12,27
2019-01-02T14:00:00Z,12,13,24,13,15,0,21,20,40,12,30,25,30,55,29,11,16,34,13,0,13,14,17,37,31,22,23,20,22,21,18,37,12,16,14,20,17,36,0,24,15,5,9,19,21,31,10,14,16,9,17,8,11,19,8,19,16,17,16,63,21,15,43,0,36,21,43,0,11,28
2019-01-02T15:00:00Z,15,13,35,12,15,0,27,36,37,11,33,24,33,46,25,9,18,31,20,0,14,18,24,27,36,23,21,21,22,22,21,24,13,13,12,13,19,43,25,26,15,10,8,18,21,25,13,14,19,9,20,7,16,19,8,22,19,18,21,44,21,18,33,0,27,20,43,0,13,34
2019-01-02T16:00:00Z,22,13,40,12,14,0,14,38,30,13,29,26,21,40,23,10,23,31,44,0,19,22,20,18,40,0,19,18,18,26,20,22,10,12,12,14,16,22,19,28,14,7,14,17,21,25,10,13,18,11,30,8,14,20,11,21,0,21,21,51,24,15,30,0,29,22,39,0,15,49
2019-01-02T17:00:00Z,28,14,38,20,18,0,18,73,26,14,28,26,19,55,28,9,22,33,23,0,25,31,20,31,31,0,20,17,24,26,24,24,13,17,24,22,19,23,21,26,17,10,15,20,17,34,13,15,20,13,17,12,24,14,12,21,0,23,20,37,22,16,46,0,32,19,24,0,20,48
2019-01-02T18:00:00Z,38,13,43,22,22,0,20,47,24,16,32,26,19,59,22,12,19,147,26,0,19,44,22,41,33,0,20,18,19,24,19,28,13,17,16,25,19,14,23,24,20,7,15,21,21,34,16,17,22,12,19,12,19,13,14,27,25,18,17,68,21,22,52,0,35,22,23,0,22,36
2019-01-02T19:00:00Z,34,12,41,28,25,0,19,37,20,12,34,26,21,79,31,14,20,71,22,0,24,28,21,34,27,21,20,17,21,23,18,20,13,21,19,13,23,21,19,28,15,8,18,27,16,31,14,17,23,13,19,12,14,14,14,26,22,17,23,54,25,20,56,0,34,29,15,0,29,39
2019-01-02T20:00:00Z,25,11,29,42,22,0,17,29,21,11,34,26,20,49,24,18,20,39,24,0,23,29,18,36,27,20,21,17,22,22,19,17,14,17,22,23,19,22,27,27,18,5,14,29,16,31,14,16,20,18,17,13,25,13,8,22,25,17,20,55,23,18,40,0,26,21,24,0,26,45
2019-01-02T21:00:00Z,21,12,14,20,21,0,21,23,21,9,34,23,18,44,22,13,18,28,22,0,23,34,17,21,21,22,21,19,25,23,18,16,13,22,18,16,18,18,25,27,17,9,12,27,18,46,15,14,17,12,15,14,13,12,11,22,24,18,21,52,23,19,42,0,24,22,21,0,22,54
2019-01-02T22:00:00Z,18,11,17,18,18,0,23,30,13,12,33,22,21,41,19,13,15,28,20,0,29,21,18,17,25,24,22,16,24,25,17,17,13,18,19,15,9,26,28,28,16,10,14,22,15,35,16,14,18,12,16,6,13,12,9,21,24,21,22,37,27,14,47,0,0,23,18,0,18,38
2019-01-02T23:00:00Z,16,9,19,17,18,0,26,21,23,13,26,18,17,33,21,12,12,18,21,0,29,23,18,17,23,21,21,15,23,26,18,17,13,16,12,21,19,16,32,17,17,9,8,20,15,32,11,13,18,12,14,7,12,13,11,19,31,18,18,35,26,12,67,0,0,24,16,0,18,31
2019-01-03T00:00:00Z,12,9,13,15,19,0,27,19,23,11,26,16,18,37,25,11,12,21,18,0,27,18,17,9,20,16,16,15,19,23,18,14,12,12,11,21,21,20,28,18,16,8,10,20,14,27,9,12,16,11,16,4,9,13,7,19,24,19,15,43,22,11,35,0,17,27,18,0,16,22
2019-01-03T01:00:00Z,10,8,9,17,20,0,25,18,26,11,19,14,18,47,26,10,14,19,13,0,19,13,16,8,18,15,15,13,17,25,18,13,11,14,14,18,21,19,27,14,13,9,7,19,15,27,8,13,16,10,18,1,4,12,7,19,26,21,14,31,20,11,37,0,19,26,16,0,13,21
2019-01-03T02:00:00Z,8,7,9,16,19,0,24,20,19,11,24,11,18,41,22,6,16,61,14,0,29,13,11,8,16,12,14,14,14,21,21,13,9,16,17,19,29,14,19,17,14,6,7,14,13,18,9,13,13,11,15,4,4,15,5,23,23,18,15,24,21,11,27,0,14,25,18,0,13,24
2019-01-03T03:00:00Z,8,7,9,18,21,0,24,16,14,9,20,13,19,27,23,5,17,47,12,0,24,12,10,4,15,8,13,14,14,20,18,9,9,14,18,21,26,20,20,13,13,6,8,13,38,18,9,13,16,9,17,3,5,19,7,24,22,17,18,25,16,11,36,0,14,27,16,0,14,20
2019-01-03T04:00:00Z,8,7,10,18,22,0,25,14,14,9,25,12,20,16,30,5,18,49,16,0,22,11,12,16,21,9,10,15,10,18,21,9,9,16,16,20,26,21,16,17,11,3,6,16,36,21,7,13,15,8,17,5,5,18,9,26,27,18,20,22,17,10,37,0,13,23,14,0,10,19
2019-01-03T05:00:00Z,9,7,12,21,17,0,28,15,21,9,17,16,21,15,28,7,18,53,22,0,22,9,13,8,24,9,8,14,11,25,25,10,8,22,16,20,25,29,25,17,12,4,5,20,23,21,8,13,16,7,19,1,8,18,8,15,0,20,22,29,19,12,49,0,20,25,17,0,8,26
2019-01-03T06:00:00Z,10,10,15,37,12,0,29,16,20,10,32,23,32,28,28,6,22,58,17,0,33,10,12,8,26,12,10,15,10,17,25,9,8,21,20,19,26,42,24,18,14,3,6,19,18,31,8,13,16,7,18,6,7,27,4,16,0,22,21,27,22,11,65,0,17,28,30,0,9,34
2019-01-03T07:00:00Z,9,8,26,24,9,0,31,18,21,11,25,26,71,24,32,6,20,44,19,0,34,8,24,6,26,12,9,15,10,21,27,8,8,29,22,28,24,50,25,20,14,5,5,21,19,31,8,12,19,8,21,8,19,21,6,23,13,26,26,40,20,13,63,0,22,32,34,0,11,48
2019-01-03T08:00:00Z,8,9,27,24,12,0,29,15,0,12,32,21,82,31,25,7,22,43,19,0,48,7,16,16,33,12,11,16,10,18,29,9,6,25,28,25,30,41,32,21,11,12,7,26,21,51,8,12,19,8,27,5,19,19,8,22,17,24,27,43,18,12,65,0,30,29,34,0,14,51
2019-01-03T09:00:00Z,9,8,32,25,9,0,35,32,0,14,34,24,64,32,29,9,25,43,0,0,46,8,0,12,29,16,12,16,13,22,27,11,8,21,22,27,32,55,25,21,15,15,17,27,22,51,9,12,21,11,20,8,20,19,11,29,21,20,31,48,0,14,71,0,31,26,33,0,14,47
2019-01-03T10:00:00Z,10,9,46,20,12,0,33,25,0,15,29,21,34,24,33,6,20,41,0,0,40,7,18,36,33,16,11,16,15,25,28,10,9,19,17,28,28,51,22,21,12,14,8,32,21,54,9,13,24,11,19,4,9,22,7,25,0,24,24,74,20,14,70,0,29,30,36,0,18,45
2019-01-03T11:00:00Z,13,7,49,21,16,0,27,74,0,12,0,25,54,30,43,5,18,31,11,0,43,9,19,12,32,19,14,19,16,0,29,9,8,18,20,22,29,35,26,22,6,22,9,30,18,46,6,13,25,12,24,3,13,18,7,35,26,20,20,46,22,14,60,0,30,23,35,0,10,31
2019-01-03T12:00:00Z,14,9,52,23,21,0,27,60,0,12,0,21,86,31,38,6,23,39,22,0,36,14,24,15,33,22,16,20,18,26,26,10,7,21,18,14,15,45,30,22,10,18,10,34,17,43,0,14,27,8,22,6,14,16,8,37,26,18,29,47,26,16,58,0,24,27,38,0,10,25
2019-01-03T13:00:00Z,19,10,47,25,14,0,32,29,0,13,41,20,25,44,30,6,28,33,23,0,38,18,30,10,31,21,16,20,21,22,24,9,5,22,21,17,16,50,27,25,10,15,10,42,20,43,0,13,27,10,17,8,14,11,8,34,26,16,29,52,17,14,56,0,17,25,41,0,9,35
2019-01-03T14:00:00Z,14,12,56,26,14,0,30,33,0,12,43,44,277,46,34,8,25,37,32,0,34,17,18,11,31,25,20,22,19,35,23,13,5,21,22,19,18,55,33,21,15,16,12,38,22,49,0,14,27,13,20,12,10,13,4,26,33,16,20,45,23,12,64,0,21,25,41,0,11,33
2019-01-03T15:00:00Z,11,14,35,20,15,0,33,42,0,12,44,27,139,41,30,8,26,61,25,0,46,15,21,13,30,28,20,19,24,35,18,7,13,22,25,25,23,51,33,23,20,21,10,41,20,50,0,13,26,13,21,8,10,9,6,30,36,18,22,65,27,15,63,0,24,20,37,0,12,37
2019-01-03T16:00:00Z,17,15,30,22,16,0,31,44,0,12,43,31,23,39,36,10,18,40,16,0,47,24,25,14,33,23,20,19,24,30,23,5,13,20,20,30,28,65,31,33,19,20,10,39,21,51,0,15,28,13,22,10,14,12,8,27,26,20,24,62,23,17,58,0,33,17,42,0,17,54
2019-01-03T17:00:00Z,23,14,25,24,19,0,30,34,0,13,53,24,28,43,33,10,18,42,24,0,46,28,28,17,32,20,19,21,22,23,22,6,15,23,20,25,37,50,29,36,16,14,20,40,23,71,0,16,30,15,24,14,22,14,10,29,25,22,20,59,19,18,63,0,33,22,43,0,16,55
2019-01-03T18:00:00Z,24,15,31,27,20,0,30,31,0,20,55,27,30,44,35,12,21,152,26,0,39,25,27,18,39,0,19,20,23,22,21,5,15,22,23,31,40,46,40,32,16,13,20,37,64,73,0,18,28,18,22,16,21,17,18,32,20,23,21,55,26,21,76,0,32,19,48,0,17,55
2019-01-03T19:00:00Z,22,15,27,29,22,0,29,39,0,14,59,30,34,42,29,20,26,60,18,0,39,30,27,20,34,0,19,21,21,19,27,2,17,23,24,34,40,46,32,28,18,15,21,43,32,67,0,18,28,21,25,18,19,19,26,37,14,25,23,61,22,35,72,0,27,30,41,0,21,52
2019-01-03T20:00:00Z,20,16,30,31,24,0,29,40,0,17,57,38,26,40,32,23,23,39,35,0,37,28,29,19,37,0,19,21,22,17,29,2,22,23,24,35,46,68,40,29,22,15,21,48,28,67,0,18,20,30,20,17,35,18,35,28,18,0,24,67,29,42,68,0,22,24,42,0,16,43
2019-01-03T21:00:00Z,17,18,28,33,27,0,32,33,0,19,54,28,12,37,30,20,20,43,30,0,43,32,34,21,39,0,20,22,22,23,28,2,24,25,26,34,39,57,39,32,28,17,24,44,28,73,0,17,21,30,20,18,20,20,30,19,21,32,20,49,32,48,60,0,22,22,42,0,15,37
2019-01-03T22:00:00Z,15,18,21,44,36,0,31,32,0,24,46,30,14,38,31,25,30,28,28,0,58,31,38,20,44,0,20,22,21,19,26,1,24,30,27,36,41,54,41,30,30,18,22,50,22,73,0,18,24,27,25,20,23,18,29,23,31,34,33,52,38,37,65,0,22,21,46,0,20,34
2019-01-03T23:00:00Z,9,17,20,41,36,0,33,24,0,33,50,30,16,35,26,25,34,23,30,0,43,21,31,21,43,0,21,20,23,20,24,1,19,26,28,32,40,54,44,31,26,21,23,49,22,57,0,18,19,28,17,17,13,17,26,20,26,36,32,41,35,36,41,0,22,26,47,0,28,40
2019-01-04T00:00:00Z,8,15,19,17,28,0,31,23,0,28,48,22,20,36,29,21,19,19,21,0,36,18,31,18,39,0,21,20,22,18,19,1,18,26,27,33,40,43,46,30,25,17,25,36,26,57,0,18,18,22,14,23,20,23,22,15,27,0,35,43,31,32,27,0,21,25,36,0,34,39
2019-01-04T01:00:00Z,8,13,18,17,21,0,29,25,0,25,46,16,21,34,29,20,21,18,20,0,36,18,24,24,39,0,20,20,21,16,25,1,16,25,26,34,43,40,37,31,23,15,23,35,25,41,0,18,20,20,16,28,23,25,19,19,0,34,28,39,31,34,30,0,20,35,40,0,31,42
2019-01-04T02:00:00Z,6,13,13,14,22,0,30,22,0,24,40,17,18,38,26,26,19,22,18,0,39,15,26,25,35,0,19,19,19,17,22,1,15,27,26,37,43,41,43,28,17,14,26,36,25,41,0,17,16,17,16,25,25,23,22,15,0,38,16,36,31,30,31,0,16,27,34,0,30,46
2019-01-04T03:00:00Z,5,12,15,14,21,0,35,14,0,24,37,18,22,32,26,25,16,23,17,0,38,10,25,23,33,0,16,18,16,16,22,0,18,26,26,34,44,43,38,29,20,13,30,33,23,35,0,16,13,18,16,26,13,28,27,11,26,39,16,37,27,30,51,0,14,33,43,0,32,41
2019-01-04T04:00:00Z,4,9,16,14,17,0,33,17,0,26,39,20,21,31,26,22,18,20,19,0,46,12,24,20,39,0,18,19,19,19,33,0,19,29,25,34,40,43,35,28,22,18,29,35,23,35,0,16,14,18,17,26,14,25,27,14,25,43,16,42,30,27,47,0,13,29,50,0,35,40
2019-01-04T05:00:00Z,5,8,23,17,13,0,36,14,0,27,44,27,21,28,34,24,23,24,21,0,57,12,31,24,42,0,15,20,16,16,48,0,22,23,27,35,40,42,36,32,26,23,28,37,25,41,0,16,16,17,15,26,24,28,24,13,27,44,16,33,37,29,62,0,15,41,47,0,36,46
2019-01-04T06:00:00Z,5,8,29,17,14,0,39,16,0,28,45,36,23,44,57,24,25,27,21,0,52,11,30,24,41,0,16,22,17,11,52,0,25,26,24,40,44,53,33,31,35,23,28,40,26,52,0,15,15,16,16,25,30,39,25,16,20,47,17,50,43,31,68,0,17,44,55,0,37,46
2019-01-04T07:00:00Z,6,8,43,19,14,0,45,16,0,25,46,47,26,40,63,25,28,32,25,0,56,8,40,29,40,0,17,22,17,16,55,0,26,27,29,37,42,69,34,36,31,24,28,40,28,52,0,16,14,18,19,29,21,39,28,21,27,0,18,42,46,32,57,0,22,50,49,0,37,52
2019-01-04T08:00:00Z,6,10,50,20,14,0,47,21,0,0,51,50,28,44,0,23,32,49,25,0,64,11,54,26,39,0,16,22,16,11,57,1,32,38,28,36,42,71,32,35,41,25,25,49,28,60,0,16,18,20,26,33,29,40,24,23,34,0,27,55,49,33,54,0,21,53,53,0,34,50
2019-01-04T09:00:00Z,6,12,46,19,16,0,48,23,0,0,46,59,29,48,0,23,32,43,29,0,58,12,48,26,48,0,17,18,17,16,52,0,37,41,32,34,43,83,26,36,44,24,27,46,28,84,0,17,22,21,36,29,19,36,38,27,30,50,33,57,52,37,62,0,21,57,50,0,33,58
2019-01-04T10:00:00Z,9,13,39,12,12,0,38,28,0,0,43,48,30,50,69,23,24,38,20,0,60,12,49,25,41,0,18,0,16,25,48,0,34,38,33,36,39,73,35,37,36,26,29,46,51,65,0,18,21,25,24,33,32,27,34,22,36,62,40,53,52,38,57,0,26,46,55,0,37,76
2019-01-04T11:00:00Z,10,11,59,16,13,0,39,35,0,0,38,63,31,47,49,26,20,53,19,0,58,13,50,27,40,0,12,0,10,17,37,0,25,39,34,35,40,66,41,38,31,25,28,40,40,66,0,21,21,27,32,30,24,23,30,18,0,54,35,57,50,36,48,0,31,42,49,0,32,67
2019-01-04T12:00:00Z,12,9,70,17,15,0,42,56,0,0,45,35,43,48,53,27,22,48,24,0,48,15,44,24,47,0,11,8,10,16,28,1,20,32,29,34,39,67,43,37,29,22,26,45,27,66,0,19,21,25,38,36,30,17,31,16,0,49,24,63,43,31,45,0,0,33,53,0,31,63
2019-01-04T13:00:00Z,5,5,64,18,16,0,48,45,0,0,46,37,44,36,40,21,27,43,25,0,55,16,45,21,45,0,13,9,12,11,27,0,20,31,29,42,40,79,45,34,27,19,24,48,32,75,0,20,21,22,47,27,27,19,23,16,0,49,32,62,38,31,52,0,44,30,53,0,34,56
2019-01-04T14:00:00Z,11,7,73,18,16,0,52,40,0,0,48,40,61,37,39,21,28,49,26,16,56,15,35,8,42,0,15,9,11,12,0,1,18,33,30,36,41,78,40,31,24,21,24,46,32,80,0,22,20,24,50,34,39,21,28,23,0,52,44,53,44,35,61,0,51,36,53,0,32,56
2019-01-04T15:00:00Z,12,7,52,21,18,0,54,46,0,0,47,35,72,46,43,24,27,46,25,26,56,20,0,10,37,0,19,12,11,12,0,1,17,36,32,37,40,71,37,37,22,21,25,45,34,60,0,21,22,24,47,41,37,22,27,24,0,50,35,66,34,36,58,0,47,33,54,0,32,52
2019-01-04T16:00:00Z,14,7,54,18,20,0,58,52,0,0,53,26,43,35,56,33,33,35,22,38,58,24,33,11,39,0,14,10,12,11,36,1,20,38,35,41,42,66,35,32,21,19,27,51,33,60,0,22,22,26,56,46,36,23,25,36,0,51,35,60,30,35,62,0,48,25,50,0,33,46
2019-01-04T17:00:00Z,19,6,42,19,20,0,48,43,0,0,52,26,28,35,42,37,49,37,26,51,58,30,33,24,39,0,17,10,10,8,30,1,24,42,38,39,48,61,41,23,34,11,32,52,32,55,0,22,24,33,60,38,38,22,29,47,0,43,31,54,36,39,48,0,57,34,50,0,39,48
2019-01-04T18:00:00Z,15,5,32,26,21,0,41,37,0,0,48,35,29,37,27,35,27,33,26,40,70,35,47,20,38,0,16,11,10,9,29,0,31,43,40,32,38,65,37,22,40,13,34,52,64,60,0,21,47,40,53,34,39,19,37,40,0,45,25,50,30,40,58,0,55,36,47,0,32,41
2019-01-04T19:00:00Z,28,5,32,18,23,0,40,32,0,0,55,41,22,33,40,30,33,28,31,43,62,37,0,8,39,0,18,12,10,15,37,0,35,46,46,35,38,66,35,19,43,8,35,44,39,42,0,23,38,40,43,31,34,23,39,43,0,37,29,53,0,40,48,0,49,39,64,0,15,31
2019-01-04T20:00:00Z,20,6,26,22,19,0,32,41,0,0,55,41,22,32,41,31,37,25,33,41,48,29,44,8,40,0,14,11,11,8,40,0,34,40,42,35,39,68,17,20,46,8,38,39,30,37,0,18,37,41,18,32,16,26,50,43,0,40,28,51,44,52,41,0,40,37,49,0,13,23
2019-01-04T21:00:00Z,12,7,27,21,19,0,29,43,0,0,57,42,26,30,39,28,35,20,33,44,42,24,43,9,43,0,13,10,10,11,41,0,35,43,38,34,38,56,24,19,46,7,34,40,36,43,0,15,36,39,34,32,28,31,34,49,0,41,23,49,44,53,35,0,32,42,52,0,16,33
2019-01-04T22:00:00Z,10,8,20,26,26,0,29,45,0,0,50,39,26,20,37,30,36,15,37,31,39,25,47,23,45,0,12,9,9,10,40,0,38,38,36,33,38,46,25,18,41,7,28,38,36,39,0,14,30,38,25,34,27,35,33,38,0,38,21,52,45,36,31,0,36,42,57,0,16,31
