,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-1.829999, 52.437165)","(-5.928833, 54.59965)","(0.184806, 51.46603)","(-1.830583, 52.511722)","(-1.875024, 52.47609)","(-3.007175, 53.80489)","(-1.826744, 50.73957)","(-4.041924, 51.074793)","(-2.584482, 51.462839)","(-0.147572, 50.840836)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.780888, 50.735454)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-1.560228, 52.411563)","(-7.331179, 55.002818)","(-1.358547, 54.516667)","(0.271611, 50.805778)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-0.131931, 51.49467)","(-0.298777, 51.617333)","(-0.341222, 53.74878)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.127311, 52.619823)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(0.070766, 51.45258)","(-2.844333, 53.34633)","(-2.237881, 53.48152)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-0.879898, 52.271886)","(-0.916605, 52.272257)","(-1.260278, 51.744806)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-2.680353, 53.76559)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(0.634889, 51.45617)","(-4.227678, 50.411463)","(-0.300306, 52.132417)","(0.678408, 51.544206)","(-1.455815, 53.40495)","(-1.478096, 53.378622)","(-1.3159, 54.565819)","(-1.395778, 50.90814)","(-2.175133, 53.02821)","(-0.449548, 50.916932)","(-1.406878, 54.88361)","(-3.947374, 51.632696)","(-0.345606, 51.425286)","(-3.022722, 53.37287)","(-2.615358, 53.38928)","(-2.638139, 53.54914)","(-3.002778, 53.04222)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2017-01-04T01:00:00Z,4,2,5,1,5,2,2,4,0,6,4,0,8,4,3,7,5,0,2,5,9,0,3,2,-1,4,0,2,-1,3,3,1,8,0,7,1,0,8,6,6,6,3,3,11,4,-1,1,7,2,6,3,2,0,0,0,2,14,2,2,0,10,3,6,3,0,-2,0,0,4,8,0,10,0,3,3,5,0,3,3
2017-01-04T02:00:00Z,7,4,5,2,8,6,3,5,0,7,8,0,7,2,0,8,2,0,1,4,7,0,3,2,0,5,2,2,1,5,5,2,8,0,5,4,0,9,9,6,7,1,0,9,4,-1,2,7,2,5,0,3,0,0,0,-2,11,3,6,0,8,2,6,6,0,2,0,0,2,8,2,12,0,6,4,6,0,0,5
2017-01-04T03:00:00Z,5,2,7,0,5,3,4,1,0,6,8,0,7,5,1,6,4,0,3,2,4,0,5,2,0,7,1,3,1,7,6,2,7,0,7,1,0,7,5,5,9,1,3,9,2,-1,2,8,2,5,2,4,0,0,0,-3,6,5,11,0,7,1,4,6,0,0,2,0,4,8,6,9,0,1,5,2,0,3,4
2017-01-04T04:00:00Z,7,3,4,1,3,1,0,0,0,2,6,0,5,2,2,4,4,0,1,1,3,0,2,1,-1,5,2,5,4,7,6,5,8,0,9,2,0,7,2,5,6,-2,2,9,1,-1,4,4,2,6,3,7,0,0,0,2,5,2,1,0,6,5,6,7,0,-2,0,0,5,5,4,9,0,5,6,2,0,0,5
2017-01-04T05:00:00Z,4,4,4,1,4,3,1,6,0,6,7,0,6,2,6,4,1,0,3,9,3,0,2,1,2,10,1,6,7,6,6,5,14,0,6,7,0,3,2,3,8,1,0,7,6,-1,3,4,5,4,0,5,0,0,0,-2,6,3,10,0,8,6,5,4,0,0,8,0,5,7,5,8,0,2,6,2,0,3,5
2017-01-04T06:00:00Z,4,5,5,3,5,2,2,1,0,6,7,0,7,3,7,6,2,0,3,9,5,0,1,1,4,6,2,4,12,6,8,5,9,0,8,6,0,4,12,2,8,0,1,8,5,-1,4,6,5,4,3,5,0,0,0,2,7,-1,0,0,7,5,6,4,0,-4,6,0,6,10,7,8,0,4,6,3,0,3,14
2017-01-04T07:00:00Z,7,6,6,2,4,6,3,4,0,9,7,0,11,4,11,10,2,0,2,12,6,0,3,2,5,2,3,6,9,7,5,5,8,0,8,6,0,3,4,4,10,6,4,10,4,-1,4,10,6,2,4,5,0,0,0,6,5,4,7,0,8,4,6,6,0,4,5,0,5,10,7,9,0,3,4,3,0,6,10
2017-01-04T08:00:00Z,3,4,4,6,7,1,7,2,0,10,11,0,8,7,13,13,4,0,3,13,5,0,5,5,9,4,3,4,6,6,5,7,8,0,5,8,0,3,5,4,10,9,5,9,6,3,6,7,7,8,6,8,0,0,0,4,7,4,4,0,6,4,5,5,0,1,6,0,6,9,5,7,0,3,2,0,0,6,8
2017-01-04T09:00:00Z,3,4,7,10,0,4,7,4,0,6,11,0,10,9,15,9,2,0,6,15,5,0,6,6,8,5,5,8,9,6,7,3,12,0,8,0,0,6,7,7,8,7,5,12,6,2,4,7,6,7,5,10,0,0,0,3,10,5,10,0,8,6,7,4,0,2,4,0,8,9,7,9,0,1,6,4,0,5,10
2017-01-04T10:00:00Z,3,0,5,11,8,4,6,4,0,6,11,0,11,9,9,11,2,0,8,13,7,0,3,9,5,2,8,4,9,6,7,5,9,0,8,0,0,4,10,6,6,9,6,10,6,3,5,7,4,9,7,8,0,0,0,6,6,7,6,0,6,4,6,8,0,6,4,0,9,9,6,12,0,4,8,6,0,4,8
2017-01-04T11:00:00Z,3,3,10,11,4,7,10,5,0,9,0,0,10,9,13,10,3,0,7,10,8,0,5,10,4,13,4,10,4,6,5,3,6,0,4,3,0,5,6,6,8,10,6,10,8,2,5,6,6,11,12,2,0,0,0,7,7,6,6,0,8,2,8,6,0,5,6,0,8,10,4,14,0,10,7,6,0,3,7
2017-01-04T12:00:00Z,3,2,9,7,7,7,8,3,0,10,0,0,13,10,12,12,2,0,6,7,6,0,8,8,5,9,5,5,2,6,6,5,16,0,8,7,0,6,8,9,9,12,4,9,6,7,8,7,4,6,8,5,0,0,0,2,7,7,8,0,14,5,8,5,0,3,2,0,11,6,4,12,0,4,6,5,0,4,11
2017-01-04T13:00:00Z,4,3,8,9,7,9,9,2,0,6,0,0,15,7,13,10,6,0,5,4,6,0,6,11,5,23,6,6,11,6,4,6,7,0,9,7,0,7,6,10,7,12,6,11,6,6,2,9,7,9,9,3,0,0,0,5,6,5,7,0,7,4,12,9,0,5,3,0,4,11,6,18,0,6,6,10,0,3,8
2017-01-04T14:00:00Z,4,5,11,8,8,9,8,6,0,6,0,0,17,9,10,8,4,0,6,8,8,0,6,6,4,7,5,6,4,6,5,4,9,0,9,7,0,8,10,10,6,11,8,8,8,6,3,7,2,6,7,2,0,0,0,5,7,4,2,0,9,9,6,4,0,4,4,0,8,12,8,10,0,4,9,9,0,4,7
2017-01-04T15:00:00Z,4,2,11,8,7,11,11,2,0,7,0,0,16,4,10,10,3,0,6,8,9,0,10,12,4,10,7,3,8,8,6,6,6,0,10,8,0,8,14,10,7,7,5,8,12,5,2,6,5,6,6,7,0,0,0,5,8,6,3,0,10,7,12,6,0,9,4,0,9,17,5,8,0,8,8,7,0,9,8
2017-01-04T16:00:00Z,3,1,10,11,8,10,9,6,0,11,0,0,16,5,11,11,8,0,8,9,15,0,7,50,7,8,8,7,7,5,8,7,11,0,11,8,0,8,12,11,11,12,7,7,13,7,8,8,5,7,8,7,0,0,0,4,10,11,9,0,10,7,22,7,0,6,5,0,12,23,8,7,0,9,9,10,0,6,6
2017-01-04T17:00:00Z,2,5,13,14,8,13,12,6,0,10,0,0,17,8,14,12,7,0,8,7,18,0,13,64,6,10,11,4,6,5,6,7,11,0,7,7,0,9,9,12,15,13,8,8,15,8,4,7,8,9,0,8,0,0,0,8,15,13,10,0,10,9,16,7,0,9,5,0,8,16,7,10,0,6,12,13,0,8,2
2017-01-04T18:00:00Z,4,3,14,16,8,12,10,11,0,12,0,0,15,8,17,13,6,0,8,8,10,0,19,41,12,7,13,8,11,6,10,9,11,0,9,6,0,10,16,16,13,11,6,10,14,10,6,6,4,10,9,10,0,0,0,12,13,14,8,0,13,10,13,8,0,7,5,0,20,17,5,24,0,8,12,20,0,7,9
2017-01-04T19:00:00Z,3,2,16,18,10,12,16,14,0,15,0,0,17,7,18,9,8,0,9,17,21,0,14,88,9,10,19,6,8,5,14,11,10,0,10,9,0,12,21,25,12,10,6,10,12,9,4,7,5,18,13,15,0,0,0,0,13,18,8,0,11,10,13,9,0,3,6,0,21,35,10,19,0,11,19,33,0,10,10
2017-01-04T20:00:00Z,2,3,15,25,9,12,15,23,0,10,0,0,15,12,15,7,11,0,8,20,8,0,13,69,9,14,20,6,18,5,18,16,9,0,8,8,0,12,20,17,11,6,6,12,11,13,-1,7,4,20,13,15,0,0,0,0,12,29,2,0,10,18,4,9,0,8,5,0,19,27,6,22,0,30,29,38,0,11,10
2017-01-04T21:00:00Z,1,1,15,51,8,14,17,37,0,5,0,0,19,12,13,11,14,0,6,17,8,0,11,104,6,14,22,7,27,6,28,12,7,0,8,5,0,12,18,16,9,6,5,11,10,12,5,10,4,14,14,20,0,0,0,0,11,30,11,0,8,14,8,10,0,10,6,0,20,38,3,12,0,38,30,35,0,10,5
2017-01-04T22:00:00Z,1,4,14,47,12,10,17,31,0,15,0,0,20,14,14,12,11,0,5,10,6,0,9,72,4,12,11,8,30,5,20,8,8,0,10,5,0,13,13,13,10,4,2,12,11,10,2,12,5,4,12,14,0,0,0,0,12,27,15,0,10,11,8,8,0,6,5,0,20,0,6,13,0,36,32,39,0,9,9
2017-01-04T23:00:00Z,1,8,16,46,10,16,13,28,0,6,0,0,12,14,13,12,13,0,4,11,5,0,9,54,4,13,13,8,17,5,18,14,8,0,9,6,0,8,11,12,7,3,3,12,9,10,5,8,1,4,8,14,0,0,0,0,11,18,11,0,9,14,11,9,0,5,2,0,17,0,0,13,0,28,34,33,0,5,8
2017-01-05T00:00:00Z,1,5,18,31,7,16,13,24,0,11,0,18,10,10,15,10,10,0,7,10,5,0,8,22,5,12,10,18,22,4,16,5,9,0,9,3,4,10,11,10,7,7,3,11,10,9,2,6,1,3,7,12,13,0,0,0,9,14,0,0,10,11,10,7,0,5,3,0,11,16,4,11,0,19,36,26,17,6,4
2017-01-05T01:00:00Z,1,12,15,17,8,15,26,21,0,9,0,0,10,9,18,8,11,0,7,9,6,0,9,7,5,11,11,9,18,4,16,3,8,0,9,4,0,8,9,11,8,3,1,10,8,9,5,5,2,5,7,12,0,0,0,0,8,16,0,0,12,12,9,8,0,12,3,0,15,14,2,31,0,16,23,19,0,8,6
2017-01-05T02:00:00Z,1,3,20,10,7,22,13,28,0,8,0,0,10,7,19,9,10,0,6,8,6,0,8,12,3,10,14,9,13,4,14,8,8,0,11,4,0,10,14,12,7,0,2,8,6,14,8,8,1,5,7,11,0,0,0,0,9,27,8,0,10,7,8,7,0,8,3,0,12,12,4,15,0,13,19,18,0,4,3
2017-01-05T03:00:00Z,1,1,15,8,8,19,14,24,0,8,0,0,8,7,16,13,9,0,6,8,6,0,10,9,6,10,15,6,13,4,12,7,8,0,8,6,0,9,11,8,7,2,-1,12,8,18,4,6,-3,5,6,10,0,0,0,0,10,32,3,0,10,5,8,9,0,1,6,0,9,12,0,13,0,7,18,14,0,2,4
2017-01-05T04:00:00Z,16,2,15,5,6,16,20,21,0,11,0,0,9,10,15,11,10,0,3,7,5,0,7,9,6,10,16,5,11,4,10,5,10,0,9,4,0,10,12,12,5,1,6,11,20,18,3,8,0,4,3,12,0,0,0,0,8,24,4,0,8,7,10,7,0,13,2,0,8,13,2,12,0,10,22,12,0,6,5
2017-01-05T05:00:00Z,4,4,14,5,8,18,25,21,0,9,0,0,10,9,29,11,12,0,6,7,8,0,9,8,4,8,19,6,8,5,9,7,9,0,11,2,0,8,14,12,7,2,2,12,22,14,-1,7,4,4,5,12,0,0,0,0,8,16,2,0,7,9,10,7,0,4,2,0,7,14,7,12,0,6,26,20,0,3,7
2017-01-05T06:00:00Z,2,2,15,5,10,20,37,16,0,10,0,0,12,9,21,12,8,0,4,14,11,0,13,9,4,8,20,4,8,7,8,7,6,0,10,2,0,11,17,16,7,5,6,13,20,7,3,7,6,3,5,12,0,0,0,0,7,13,2,0,10,7,10,8,0,10,5,0,8,21,5,10,0,8,28,20,0,5,9
2017-01-05T07:00:00Z,4,4,18,6,10,28,37,13,0,14,0,0,17,9,18,17,9,0,7,10,12,0,13,7,6,8,24,5,7,9,8,10,8,0,6,6,0,16,17,22,15,5,7,18,25,11,3,8,4,2,6,11,0,0,0,0,11,9,4,0,6,8,16,10,0,9,4,0,18,51,6,17,0,17,27,22,0,3,7
2017-01-05T08:00:00Z,5,1,29,5,16,30,45,11,0,6,0,0,16,12,22,14,8,0,9,10,27,0,18,8,4,12,23,9,8,9,10,12,11,0,7,10,0,17,23,25,14,6,4,15,23,21,4,8,6,5,7,15,0,0,0,0,11,8,1,0,12,10,18,9,0,22,2,0,30,34,8,24,0,23,35,35,0,6,9
2017-01-05T09:00:00Z,8,2,39,10,20,34,54,10,0,9,0,0,22,14,24,20,8,0,12,15,30,0,22,9,3,13,21,7,10,9,8,18,14,0,0,11,0,21,35,28,19,8,11,21,40,19,9,14,6,6,18,17,0,0,0,0,12,13,4,0,0,10,14,15,0,26,12,0,60,30,9,16,0,28,33,47,0,8,9
2017-01-05T10:00:00Z,4,4,24,10,17,26,58,15,0,9,0,0,19,16,14,14,10,0,17,16,21,0,14,9,4,11,39,11,15,7,11,20,14,0,0,12,0,23,24,30,20,13,14,22,26,30,11,15,4,10,21,24,0,0,0,0,10,10,3,0,16,0,15,9,0,20,14,0,51,16,7,16,0,33,39,31,0,8,7
2017-01-05T11:00:00Z,-1,2,15,10,17,17,17,19,0,8,0,0,18,15,12,14,11,0,18,18,22,0,16,11,6,14,28,6,11,8,9,15,17,0,0,10,0,18,21,26,15,14,10,22,25,22,6,11,10,7,25,14,0,0,0,0,16,11,10,0,19,0,16,14,0,28,9,0,26,18,6,0,0,31,37,31,0,9,15
2017-01-05T12:00:00Z,3,3,13,8,18,12,17,18,0,8,0,0,22,12,12,21,8,0,11,15,10,0,18,8,4,17,29,5,7,6,10,18,18,0,0,17,0,18,18,21,14,13,14,18,23,24,6,12,10,12,27,14,0,0,0,0,14,16,6,0,0,0,16,14,0,11,8,0,36,22,9,18,0,23,30,26,0,8,16
2017-01-05T13:00:00Z,4,3,16,9,18,16,18,13,0,4,0,0,21,13,14,26,9,0,9,17,12,0,19,8,8,21,20,6,11,6,11,17,20,0,0,24,0,14,20,16,15,15,12,20,17,25,8,12,14,10,36,20,0,0,0,0,9,22,4,0,21,0,9,12,0,10,5,0,27,18,8,21,0,12,26,25,0,11,19
2017-01-05T14:00:00Z,8,2,11,9,18,15,17,15,0,8,0,0,23,17,15,28,10,0,8,19,11,0,22,7,7,24,23,4,9,6,12,22,17,0,0,23,0,16,20,22,15,13,11,19,13,21,10,12,9,9,25,14,0,0,0,0,5,13,4,0,17,0,10,11,0,12,7,0,26,23,15,19,0,10,20,23,0,8,19
2017-01-05T15:00:00Z,8,2,20,12,19,20,27,20,0,10,0,0,21,16,18,23,19,0,14,20,29,0,22,6,11,24,22,8,9,8,8,24,20,0,0,28,0,22,21,22,11,14,14,28,12,29,9,16,12,6,26,14,0,0,0,0,10,13,4,0,16,0,12,13,0,14,15,0,25,26,12,15,0,12,18,28,0,14,21
2017-01-05T16:00:00Z,7,2,22,12,30,26,32,19,0,13,0,0,29,22,22,34,16,0,12,22,39,0,27,13,13,27,29,7,10,8,8,22,25,0,0,20,0,35,28,32,28,18,18,30,13,31,8,22,16,12,33,23,0,0,0,0,20,19,3,0,14,0,19,21,0,27,16,0,24,35,12,14,0,14,21,28,0,13,19
2017-01-05T17:00:00Z,5,3,28,10,43,44,38,23,0,8,0,0,43,31,19,33,26,0,17,20,41,0,32,10,13,42,30,7,5,8,7,15,33,0,0,22,0,34,34,40,38,29,25,38,16,38,15,34,16,26,35,25,0,0,0,0,28,23,5,0,18,0,41,43,0,43,11,0,38,31,21,15,0,17,26,29,0,14,20
2017-01-05T18:00:00Z,6,4,27,13,44,39,53,18,0,13,0,0,28,31,15,30,34,0,17,24,48,0,44,12,15,39,30,6,12,8,10,11,26,0,0,26,0,41,32,54,38,36,38,44,20,35,12,28,18,50,42,29,0,0,0,0,33,20,16,0,16,0,32,47,0,43,11,0,27,30,18,16,0,22,32,30,0,16,18
2017-01-05T19:00:00Z,5,7,29,13,50,41,43,19,0,10,0,0,42,33,19,33,23,0,23,34,56,0,40,14,13,40,26,10,11,8,15,15,30,0,0,27,0,53,38,55,40,50,36,52,20,28,13,29,22,40,22,36,0,0,0,0,23,16,13,0,22,0,46,48,0,26,18,0,33,33,19,17,0,30,27,32,0,20,22
2017-01-05T20:00:00Z,8,8,34,8,51,43,55,26,0,11,0,0,46,30,17,32,30,0,41,28,65,0,50,15,14,38,25,13,13,9,15,20,32,0,0,33,0,60,33,42,41,37,30,56,21,27,13,37,24,26,32,31,0,0,0,0,28,18,14,0,26,0,40,47,0,25,22,0,26,33,20,18,0,20,31,29,0,23,26
2017-01-05T21:00:00Z,7,8,31,10,54,49,53,18,0,12,0,0,50,28,20,33,27,0,46,34,70,0,46,12,19,43,20,12,12,10,13,21,31,0,0,25,0,67,41,61,32,28,21,46,21,17,13,48,19,23,26,31,0,0,0,0,32,18,6,0,24,0,35,58,0,24,16,0,21,48,21,22,0,18,25,24,0,25,25
2017-01-05T22:00:00Z,6,10,26,7,53,45,42,18,0,11,0,0,60,28,17,31,30,0,50,26,70,0,38,10,25,41,22,13,15,11,16,18,37,0,0,21,0,70,45,54,31,23,22,40,21,11,14,55,13,25,34,28,0,0,0,0,31,17,10,0,22,0,35,46,0,30,18,0,25,41,15,25,0,16,21,20,0,26,28
2017-01-05T23:00:00Z,10,10,26,6,54,36,45,16,0,8,0,0,59,24,18,26,27,0,41,23,57,0,38,5,20,36,17,12,18,8,15,20,35,0,0,23,0,72,37,41,26,25,26,34,19,9,9,56,13,16,31,24,0,0,0,0,22,13,10,0,24,0,45,42,0,11,19,0,22,42,17,23,0,13,26,20,0,29,27
2017-01-06T00:00:00Z,16,11,28,7,46,30,39,18,0,6,0,10,62,23,15,21,25,0,35,22,52,0,33,5,22,29,14,11,8,7,12,21,37,21,0,22,2,76,32,42,24,22,26,41,16,6,7,58,11,14,29,24,14,0,0,0,20,16,13,0,28,0,42,33,0,21,18,0,19,38,20,18,0,9,22,21,8,27,24
2017-01-06T01:00:00Z,14,9,28,7,45,26,30,18,0,8,0,0,59,22,18,17,24,0,31,22,36,0,0,6,21,32,17,13,14,7,17,18,34,0,0,24,0,70,29,40,24,21,23,31,17,6,8,58,15,14,24,21,0,0,0,0,14,14,14,0,25,0,31,30,0,9,16,0,14,34,15,23,0,13,26,22,0,24,24
2017-01-06T02:00:00Z,16,9,21,4,40,24,26,16,0,8,0,0,55,23,18,22,27,0,29,24,31,0,27,6,16,32,19,12,4,4,8,23,34,0,0,26,0,68,28,36,22,21,20,37,18,6,10,58,17,18,24,22,0,0,0,0,12,14,13,0,25,0,27,28,0,20,14,0,17,33,15,26,0,13,27,22,0,21,20
2017-01-06T03:00:00Z,15,6,16,5,42,14,14,14,0,5,0,0,48,22,14,20,23,0,25,20,32,0,24,7,14,34,19,8,8,2,8,20,36,0,0,21,0,60,28,26,21,13,14,22,19,11,10,36,14,18,22,23,0,0,0,0,15,11,4,0,23,0,29,20,0,10,12,0,17,38,13,22,0,10,26,22,0,20,16
2017-01-06T04:00:00Z,13,6,17,7,42,12,15,13,0,5,0,0,36,22,13,17,19,0,24,19,25,0,22,6,13,31,16,7,8,1,6,15,30,0,0,23,0,35,22,19,16,14,11,18,15,10,8,25,12,16,23,26,0,0,0,0,12,16,10,0,26,0,33,20,0,19,10,0,16,43,13,21,0,14,23,21,0,19,17
2017-01-06T05:00:00Z,14,4,14,5,34,15,18,17,0,10,0,0,19,22,13,16,18,0,22,21,21,0,21,3,10,28,17,2,4,1,0,9,32,0,0,21,0,15,19,19,16,8,12,17,15,10,6,29,13,17,22,25,0,0,0,0,12,15,10,0,12,0,32,15,0,11,9,0,17,44,12,13,0,13,21,20,0,16,16
2017-01-06T06:00:00Z,16,3,14,6,34,18,15,17,0,10,0,0,23,21,12,18,19,0,23,18,22,0,18,3,10,13,16,1,5,2,2,6,25,0,0,19,0,16,20,18,16,11,10,19,12,11,6,21,14,13,17,29,0,0,0,0,17,18,3,0,10,0,30,10,0,16,8,0,16,43,15,12,0,12,23,19,0,19,18
2017-01-06T07:00:00Z,8,2,14,4,27,15,14,17,0,13,0,0,26,19,12,14,14,0,20,17,15,0,19,2,12,8,17,2,0,4,5,4,19,0,0,20,0,18,15,15,20,11,16,17,13,13,8,26,14,11,19,34,0,0,0,0,23,17,13,0,11,0,28,11,0,14,11,0,16,49,14,10,0,10,21,18,0,19,22
2017-01-06T08:00:00Z,7,2,15,6,17,13,14,18,0,10,0,0,22,22,14,15,19,0,19,19,16,0,19,4,12,11,19,2,-1,8,2,3,12,0,0,18,0,21,17,16,25,16,22,15,13,13,9,24,13,15,22,32,0,0,0,0,22,17,13,0,11,0,25,13,0,16,12,0,17,49,14,16,0,10,20,21,0,0,25
2017-01-06T09:00:00Z,8,2,18,6,13,15,18,18,0,9,0,0,21,28,9,12,16,0,18,19,22,0,19,2,16,13,16,2,5,6,5,2,33,0,0,18,0,26,16,17,19,18,25,14,12,12,15,27,4,18,18,28,0,0,0,0,23,15,10,0,11,0,23,7,0,10,15,0,15,44,15,16,0,13,19,18,0,0,22
2017-01-06T10:00:00Z,7,4,14,8,6,14,16,14,0,8,0,0,22,26,12,9,16,0,13,20,14,0,20,3,14,11,12,1,4,4,5,0,53,0,0,20,0,25,19,18,16,17,23,14,11,10,10,23,16,17,22,33,0,0,0,0,15,13,12,0,14,0,21,11,0,17,12,0,18,44,13,12,0,12,17,16,0,0,20
2017-01-06T11:00:00Z,5,3,17,10,10,15,17,15,0,11,0,0,23,21,8,15,18,0,15,16,17,0,15,3,13,10,14,4,6,3,5,1,34,0,0,19,0,33,16,14,15,24,23,15,11,9,13,31,8,17,18,32,0,0,0,0,5,15,14,0,14,0,19,7,0,13,15,0,13,46,14,13,0,11,21,11,0,0,0
2017-01-06T12:00:00Z,6,0,16,10,14,16,15,13,0,11,0,0,20,14,9,17,13,0,16,19,15,0,14,4,15,8,12,4,7,7,3,6,31,0,0,20,0,21,17,15,14,26,22,16,10,10,15,24,15,13,21,20,0,0,0,0,8,15,13,0,16,0,23,14,0,13,16,0,14,29,14,18,0,10,17,17,0,0,0
2017-01-06T13:00:00Z,10,0,13,11,17,15,14,9,0,12,0,0,18,19,9,13,10,0,16,17,15,0,15,7,14,11,12,5,8,7,6,6,33,0,0,17,0,15,16,16,16,25,23,15,9,12,11,23,19,15,15,10,0,0,0,0,10,13,11,0,16,0,23,14,0,6,13,0,15,12,13,12,0,10,16,14,0,0,0
2017-01-06T14:00:00Z,0,0,13,12,19,13,14,13,0,0,0,0,21,15,14,19,14,0,16,16,16,0,14,6,17,10,14,5,7,5,9,2,43,0,0,17,0,11,19,17,14,16,19,15,10,8,10,27,16,12,14,8,0,0,0,0,8,15,3,0,15,0,24,14,0,15,14,0,15,7,12,13,0,9,12,14,0,0,0
2017-01-06T15:00:00Z,3,0,16,15,15,15,15,10,0,0,0,0,22,11,9,16,10,0,17,17,16,0,16,7,15,6,11,1,8,4,6,5,44,0,0,20,0,13,15,17,13,14,11,16,7,9,8,27,11,14,18,12,0,0,0,0,7,13,9,0,14,0,28,13,0,11,12,0,10,10,10,12,0,13,15,12,0,0,0
2017-01-06T16:00:00Z,12,-1,16,13,19,15,14,18,0,0,0,0,22,10,9,21,8,0,17,16,19,0,19,9,17,6,14,6,11,4,10,8,25,0,0,18,0,16,18,15,14,14,10,19,4,10,4,25,15,17,19,12,0,0,0,0,10,17,6,0,15,0,20,20,0,10,13,0,18,11,10,12,0,13,15,15,0,0,0
2017-01-06T17:00:00Z,16,3,15,17,21,14,14,14,0,0,0,0,17,13,12,22,6,0,17,16,17,0,18,12,11,5,13,6,9,3,10,7,24,0,0,17,0,16,14,25,15,11,10,21,4,12,8,22,16,16,17,16,0,0,0,0,12,18,12,0,24,0,17,21,0,13,12,0,16,9,12,14,0,11,13,18,0,0,0
2017-01-06T18:00:00Z,20,0,12,12,16,11,12,12,0,0,0,0,19,12,10,19,15,0,16,16,16,0,11,11,12,6,16,5,9,3,5,10,21,0,0,22,0,20,18,20,14,11,8,17,6,14,13,22,22,18,20,11,0,0,0,0,12,19,18,0,17,0,16,22,0,14,10,0,13,10,10,13,0,11,17,17,0,0,0
2017-01-06T19:00:00Z,21,3,15,9,8,13,16,14,0,0,0,0,14,15,11,15,5,0,15,19,12,0,16,29,11,4,15,7,17,2,11,13,14,0,0,20,0,10,14,16,18,14,11,14,8,16,12,20,15,18,18,14,0,0,0,0,10,15,13,0,13,0,12,16,0,13,16,0,13,10,11,11,0,20,18,21,0,0,0
2017-01-06T20:00:00Z,29,2,16,6,8,18,18,18,0,0,0,0,17,15,13,11,6,0,14,12,15,0,11,24,12,6,13,7,16,4,16,9,12,0,0,26,0,12,13,14,12,17,11,14,9,15,18,21,7,22,19,15,0,0,0,0,11,18,13,0,13,0,12,16,0,19,14,0,16,9,8,8,0,28,18,21,0,0,0
2017-01-06T21:00:00Z,23,2,18,9,9,18,18,14,0,0,0,0,15,13,16,12,6,0,25,16,18,0,15,14,15,4,20,8,13,4,10,8,13,0,0,27,0,11,11,13,14,16,16,12,11,15,15,16,8,20,18,16,0,0,0,0,9,17,12,0,13,0,11,14,0,12,18,0,24,10,9,8,0,22,17,25,0,0,0
2017-01-06T22:00:00Z,21,0,14,18,7,18,20,10,0,0,0,0,9,4,15,11,4,0,15,12,19,0,14,22,22,8,25,8,7,5,8,12,11,0,0,27,0,9,14,12,17,19,10,7,17,19,14,15,9,18,20,11,0,0,0,0,12,19,8,0,9,0,10,8,0,10,14,0,24,10,11,10,0,16,24,26,0,0,0
2017-01-06T23:00:00Z,20,4,17,14,5,15,17,10,0,0,0,0,8,4,14,10,1,0,17,10,18,0,13,22,14,8,24,10,8,2,8,10,9,0,0,24,0,6,12,15,17,16,13,9,13,15,13,12,10,13,20,4,0,0,0,0,11,18,6,0,8,0,7,9,0,12,15,0,23,10,8,10,0,6,26,33,0,0,0
2017-01-07T00:00:00Z,12,3,18,14,3,16,14,4,0,0,0,9,7,2,15,8,3,0,20,10,17,0,12,22,9,7,21,8,9,1,8,7,8,10,0,23,3,4,13,13,16,18,16,6,6,15,15,8,8,12,21,5,8,0,0,0,8,16,4,0,8,0,8,6,0,14,16,0,22,9,9,7,0,4,28,30,9,0,0
2017-01-07T01:00:00Z,5,3,14,8,1,19,12,4,0,0,0,0,9,-1,12,6,3,0,21,7,20,0,18,15,11,9,20,6,6,1,4,9,6,0,0,25,0,7,16,16,21,14,17,6,6,15,11,7,8,12,24,3,0,0,0,0,7,16,6,0,6,0,9,6,0,16,17,0,24,8,9,7,0,4,26,26,0,0,0
2017-01-07T02:00:00Z,4,2,14,6,2,17,11,8,0,0,0,0,7,1,16,5,2,0,19,6,18,0,14,8,10,8,22,2,4,1,2,7,8,0,0,24,0,6,21,14,15,9,10,8,7,20,9,6,7,15,25,6,0,0,0,0,6,12,6,0,7,0,7,4,0,19,14,0,21,5,7,8,0,4,28,22,0,0,0
