,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-1.829999, 52.437165)","(-5.928833, 54.59965)","(0.184806, 51.46603)","(-1.875024, 52.47609)","(-3.007175, 53.80489)","(-1.918235, 52.481346)","(-1.826744, 50.73957)","(-4.041924, 51.074793)","(-2.584482, 51.462839)","(-0.147572, 50.840836)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.780888, 50.735454)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-1.560228, 52.411563)","(-7.331179, 55.002818)","(-1.358547, 54.516667)","(0.271611, 50.805778)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-0.131931, 51.49467)","(-0.441614, 51.48879)","(-0.341222, 53.74878)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.127311, 52.619823)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(-7.900328, 54.43951)","(0.070766, 51.45258)","(-2.844333, 53.34633)","(-2.237881, 53.48152)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-0.916605, 52.272257)","(-1.260278, 51.744806)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-2.680353, 53.76559)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(0.634889, 51.45617)","(-4.227678, 50.411463)","(-0.300306, 52.132417)","(0.678408, 51.544206)","(-1.455815, 53.40495)","(-1.478096, 53.378622)","(-1.3159, 54.565819)","(-1.395778, 50.90814)","(-2.175133, 53.02821)","(-1.406878, 54.88361)","(-3.947374, 51.632696)","(-0.345606, 51.425286)","(-3.022722, 53.37287)","(-2.615358, 53.38928)","(-2.638139, 53.54914)","(-3.002778, 53.04222)","(-0.379916, 50.832947)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2018-01-04T01:00:00Z,13,0,14,11,6,11,13,0,10,0,0,0,4,8,4,13,0,8,10,0,8,8,8,7,7,8,0,1,6,3,0,0,8,0,6,7,0,8,6,14,7,7,8,0,10,0,13,1,10,3,7,6,0,15,0,0,1,4,12,-1,5,0,0,10,0,11,3,0,6,5,3,0,5,6,8,16,0,0,6,0
2018-01-04T02:00:00Z,7,0,12,13,8,5,14,0,6,0,0,0,3,3,3,8,0,9,12,0,10,7,16,6,4,2,0,0,3,2,0,0,3,0,5,4,0,6,6,11,6,8,10,0,6,0,8,2,5,2,9,11,0,14,0,0,2,6,12,8,2,0,0,11,0,10,10,0,8,10,3,6,6,7,10,12,0,0,14,0
2018-01-04T03:00:00Z,9,0,9,8,4,7,16,0,4,0,0,0,1,2,5,7,0,6,9,0,11,8,7,7,4,5,0,5,1,2,0,0,2,0,5,8,0,5,4,10,6,10,11,0,6,0,9,-1,9,3,8,8,0,10,0,0,0,-1,15,6,4,0,0,6,0,10,9,0,0,8,2,6,6,8,12,12,0,0,6,0
2018-01-04T04:00:00Z,6,0,6,17,4,8,13,0,2,0,0,0,5,2,5,7,0,6,8,0,7,6,6,6,7,2,0,7,8,2,0,0,0,0,5,10,0,5,5,9,5,10,13,0,6,0,6,6,5,1,10,8,0,10,0,0,6,-1,18,6,0,0,0,5,0,12,11,0,4,7,3,6,3,6,13,9,0,0,10,0
2018-01-04T05:00:00Z,9,0,5,14,6,9,9,0,-1,0,0,0,0,2,11,12,0,10,6,0,4,10,6,3,8,5,0,5,3,2,0,0,3,0,4,14,0,5,6,7,5,8,10,0,8,0,6,5,4,6,8,9,0,7,0,0,5,5,11,4,2,0,0,6,0,12,8,0,4,2,6,4,3,6,11,12,0,0,11,0
2018-01-04T06:00:00Z,12,0,9,8,3,6,10,0,1,0,0,0,7,1,6,10,0,9,8,0,6,4,9,3,8,2,0,4,4,3,0,0,0,0,3,13,0,4,2,6,4,9,10,0,12,0,5,5,1,1,10,6,0,4,0,0,3,6,8,8,3,0,0,5,0,9,10,0,0,0,4,6,2,5,9,11,0,0,7,0
2018-01-04T07:00:00Z,9,0,7,5,0,8,10,0,2,0,0,0,8,3,9,8,0,10,8,0,6,9,8,4,15,2,0,1,8,6,0,0,0,0,2,12,0,3,-2,3,3,13,12,0,5,0,4,9,4,3,8,6,0,4,0,0,8,4,10,8,4,0,0,1,0,12,9,0,6,-1,4,8,5,5,9,9,0,0,14,0
2018-01-04T08:00:00Z,8,0,4,7,6,5,5,0,6,0,0,0,7,9,12,7,0,10,8,0,4,11,11,5,13,0,0,5,9,6,0,0,1,0,3,8,0,3,4,5,0,13,13,0,8,0,2,11,15,3,5,4,0,4,0,0,18,5,9,13,5,0,0,2,0,9,6,0,4,2,8,18,7,5,14,8,0,0,10,0
2018-01-04T09:00:00Z,13,0,7,8,5,9,4,0,7,0,0,0,5,12,6,8,0,14,7,0,4,13,9,1,14,6,0,4,5,6,0,0,3,0,3,5,0,4,3,5,5,8,11,0,1,0,2,13,14,8,7,6,0,7,0,0,19,2,6,24,2,0,0,2,0,11,4,0,9,6,6,23,7,-1,11,5,0,0,12,0
2018-01-04T10:00:00Z,14,0,9,11,2,10,3,0,24,0,0,0,7,17,1,9,0,19,2,0,4,8,0,2,13,8,0,5,6,5,0,0,1,0,4,5,0,4,1,9,4,9,12,0,6,0,0,10,15,8,3,6,0,7,0,0,19,10,6,15,0,0,0,8,0,9,9,0,12,8,5,14,2,4,11,10,0,0,4,0
2018-01-04T11:00:00Z,2,0,10,5,8,15,4,0,18,0,0,0,5,17,9,13,0,20,6,0,5,8,12,6,16,16,0,5,8,6,0,0,0,0,10,6,0,9,12,11,4,7,5,0,10,0,9,7,10,8,0,8,0,11,0,0,10,13,4,16,0,0,0,14,0,12,9,0,19,8,6,13,9,5,8,9,0,0,1,0
2018-01-04T12:00:00Z,2,0,8,7,12,9,7,0,15,0,0,0,13,11,6,19,0,15,10,0,8,15,10,6,4,14,0,5,8,2,0,0,8,0,12,7,0,14,8,14,8,9,8,0,13,0,13,2,19,1,4,10,0,18,0,0,9,21,6,9,0,0,0,18,0,20,10,0,16,6,5,9,15,14,13,13,0,0,2,0
2018-01-04T13:00:00Z,1,0,8,7,10,6,12,0,10,0,0,0,10,6,6,15,0,17,8,0,5,14,14,2,6,21,0,4,7,1,0,0,8,0,8,11,0,11,4,8,4,14,14,0,13,0,5,5,15,3,6,9,0,8,0,0,6,16,11,9,0,0,0,13,0,15,11,0,9,2,5,6,13,5,18,13,0,0,9,0
2018-01-04T14:00:00Z,2,0,6,10,10,5,13,0,15,0,0,0,-1,3,5,12,0,8,11,0,6,3,6,4,8,17,0,2,5,3,0,0,6,0,5,17,0,6,3,7,3,12,12,0,11,0,0,3,7,1,10,7,0,6,0,0,8,8,12,7,0,0,0,7,0,12,15,0,5,0,2,8,6,7,4,8,0,0,8,0
2018-01-04T15:00:00Z,2,0,4,6,6,5,7,0,4,0,0,0,1,6,5,9,0,9,7,0,4,7,3,4,18,12,0,5,5,3,0,0,4,0,3,10,0,5,0,3,-2,6,4,0,8,0,0,3,4,0,10,1,0,4,0,0,7,7,8,7,0,0,0,3,0,7,5,0,5,6,1,10,5,4,5,0,0,0,10,0
2018-01-04T16:00:00Z,0,0,4,8,5,4,8,0,12,0,0,0,3,4,9,9,0,7,2,0,1,2,1,12,14,6,0,4,6,4,0,0,1,0,2,4,0,3,2,3,1,2,5,0,3,0,1,12,6,2,5,3,0,4,0,0,10,4,8,13,0,0,0,4,0,4,2,0,10,0,4,8,5,6,7,5,0,0,5,0
2018-01-04T17:00:00Z,2,0,6,10,2,4,4,0,9,0,0,0,1,4,10,10,0,6,4,0,1,2,0,12,11,8,0,4,6,4,0,0,1,0,3,4,0,2,1,5,2,2,0,0,7,0,-1,5,9,1,2,2,0,4,0,0,7,5,6,8,0,0,0,0,0,4,4,0,5,1,4,4,5,1,5,3,0,0,3,0
2018-01-04T18:00:00Z,2,0,7,14,4,6,4,0,9,0,0,0,5,10,5,10,0,12,6,0,3,3,7,18,8,4,0,5,6,5,0,0,1,0,3,3,0,3,3,8,3,3,4,0,8,0,0,2,6,0,-2,4,0,4,0,0,9,10,5,9,0,0,0,4,0,2,3,0,4,3,2,7,2,4,8,5,0,0,1,0
2018-01-04T19:00:00Z,1,0,7,19,9,4,6,0,7,0,0,0,5,7,6,11,0,9,5,0,3,2,6,24,5,9,0,4,6,3,0,0,2,0,4,1,0,4,0,6,3,5,2,0,11,0,4,1,8,0,2,5,0,4,0,0,2,6,3,10,0,0,0,4,0,4,7,0,14,3,1,12,8,4,7,5,0,0,5,0
2018-01-04T20:00:00Z,4,0,8,20,2,2,8,0,8,0,0,0,7,10,3,10,0,9,5,0,2,7,8,16,6,7,0,6,7,2,0,0,4,0,4,3,0,5,2,6,2,5,4,0,4,0,6,3,11,3,3,4,0,3,0,0,6,7,7,7,0,0,0,7,0,4,3,0,5,5,2,11,0,2,9,6,0,0,3,0
2018-01-04T21:00:00Z,2,0,6,17,5,6,5,0,13,0,0,0,3,6,6,6,0,11,4,0,3,1,4,16,5,9,0,9,5,3,0,0,0,0,5,5,0,5,5,9,3,3,7,0,9,0,3,2,11,3,-2,4,0,4,0,0,3,9,7,6,0,0,0,2,0,8,7,0,8,5,3,7,4,7,7,6,0,0,2,0
2018-01-04T22:00:00Z,3,0,7,14,5,7,2,0,7,0,0,0,5,3,8,7,0,12,4,0,4,6,7,12,6,9,0,2,6,2,0,0,2,0,4,3,0,5,3,8,6,5,3,0,8,0,0,6,10,0,3,3,0,4,0,0,9,10,6,5,0,0,0,6,0,6,5,0,11,4,1,4,3,4,7,6,0,0,5,0
2018-01-04T23:00:00Z,14,0,8,11,5,8,5,0,4,0,0,0,5,3,6,6,0,11,6,0,4,4,5,9,6,4,0,4,8,4,0,0,0,0,3,4,0,4,5,7,8,3,5,0,9,0,4,-2,12,0,4,4,0,8,0,0,5,2,5,7,0,0,0,6,0,5,6,0,2,3,0,6,0,5,14,6,0,0,6,0
2018-01-05T00:00:00Z,16,0,7,12,4,10,7,0,2,0,0,6,4,4,6,7,0,11,5,0,4,3,3,12,4,3,0,4,11,5,0,0,2,0,4,7,0,4,2,5,8,3,5,0,8,0,1,4,10,2,3,7,0,7,0,0,9,4,9,11,0,0,0,4,0,6,4,0,5,1,3,7,2,4,11,6,0,0,5,0
2018-01-05T01:00:00Z,8,0,6,12,5,2,7,0,7,0,0,0,1,-1,4,4,0,9,5,0,3,4,6,5,8,8,0,2,6,5,0,0,2,0,3,2,0,4,2,4,9,4,2,0,7,0,4,1,5,2,4,8,0,5,0,0,10,7,5,6,0,0,0,7,0,3,4,0,5,4,3,6,5,2,7,4,0,0,6,0
2018-01-05T02:00:00Z,8,0,9,11,4,0,3,0,9,0,0,0,0,6,3,3,0,10,5,0,2,5,1,4,6,9,0,7,8,5,0,0,1,0,4,5,0,5,0,5,6,2,4,0,6,0,2,1,6,2,2,6,0,4,0,0,7,5,5,8,0,0,0,5,0,3,4,0,3,-1,3,8,2,3,9,5,0,0,9,0
2018-01-05T03:00:00Z,5,0,3,11,4,2,3,0,9,0,0,0,1,4,12,4,0,11,1,0,2,3,1,5,5,8,0,5,6,6,0,0,3,0,3,12,0,4,0,3,2,5,6,0,8,0,2,4,6,3,5,7,0,2,0,0,9,6,8,14,0,0,0,4,0,5,2,0,3,2,4,9,1,2,10,4,0,0,7,0
2018-01-05T04:00:00Z,7,0,4,11,4,5,7,0,10,0,0,0,1,3,8,6,0,10,5,0,3,3,1,2,4,7,0,7,6,6,0,0,0,0,4,9,0,4,-2,7,4,7,8,0,7,0,2,-1,6,3,5,5,0,4,0,0,4,8,6,8,0,0,0,2,0,5,3,0,2,2,4,6,0,3,9,7,0,0,7,0
2018-01-05T05:00:00Z,4,0,7,14,4,10,3,0,9,0,0,0,2,6,14,8,0,12,5,0,3,3,4,0,5,9,0,8,7,4,0,0,0,0,5,7,0,4,2,5,5,8,9,0,4,0,-1,1,8,4,5,3,0,7,0,0,7,8,6,9,0,0,0,4,0,6,8,0,5,1,3,5,0,1,10,7,0,0,13,0
2018-01-05T06:00:00Z,4,0,7,14,6,11,5,0,7,0,0,0,3,4,21,10,0,8,3,0,2,6,7,2,5,12,0,12,3,3,0,0,1,0,6,9,0,6,0,5,4,14,11,0,8,0,1,6,9,5,5,3,0,5,0,0,3,10,9,6,0,0,0,6,0,5,4,0,2,5,3,5,2,2,7,8,0,0,12,0
2018-01-05T07:00:00Z,3,0,7,15,6,5,6,0,7,0,0,0,8,1,16,12,0,8,8,0,4,7,8,2,7,11,0,10,8,2,0,0,4,0,8,12,0,8,4,6,7,13,15,0,10,0,3,5,14,7,2,6,0,5,0,0,5,0,10,3,0,0,0,4,0,6,4,0,6,7,6,5,4,1,7,6,0,0,9,0
2018-01-05T08:00:00Z,6,0,6,21,8,3,8,0,5,0,0,0,6,2,18,14,0,9,8,0,8,6,7,4,13,11,0,6,14,3,0,0,2,0,8,12,0,9,1,6,2,15,18,0,7,0,4,6,12,5,5,6,0,9,0,0,4,4,8,7,0,0,0,8,0,16,8,0,5,10,8,7,5,4,14,6,0,0,8,0
2018-01-05T09:00:00Z,3,0,4,27,4,7,10,0,6,0,0,0,4,2,17,9,0,9,10,0,11,5,7,7,12,10,0,4,10,4,0,0,1,0,3,10,0,3,4,5,3,22,24,0,7,0,6,11,9,6,3,9,0,7,0,0,5,2,7,1,0,0,0,9,0,22,8,0,4,8,5,9,4,7,10,11,0,0,9,0
2018-01-05T10:00:00Z,2,0,4,31,4,6,11,0,8,0,0,0,2,2,19,9,0,11,11,0,9,2,7,9,10,6,0,5,12,6,0,0,2,0,4,8,0,3,2,5,4,22,23,0,3,0,9,11,11,5,4,8,0,6,0,0,3,5,13,3,0,0,0,7,0,20,11,0,8,4,6,4,2,10,12,10,0,0,13,0
2018-01-05T11:00:00Z,2,0,5,27,4,6,12,0,8,0,0,0,3,3,15,7,0,6,8,0,9,7,5,10,11,3,0,3,12,5,0,0,2,0,4,13,0,5,4,4,5,18,17,0,6,0,12,14,13,4,4,5,0,4,0,0,7,5,19,4,0,0,0,8,0,19,15,0,2,5,12,2,6,17,13,7,0,0,10,0
2018-01-05T12:00:00Z,3,0,6,18,5,6,9,0,12,0,0,0,5,3,12,7,0,6,4,0,5,7,4,8,13,6,0,2,7,3,0,0,2,0,2,12,0,4,1,6,5,18,18,0,8,0,12,16,12,2,6,5,0,5,0,0,5,6,14,3,0,0,0,5,0,18,20,0,7,15,5,6,4,6,13,7,0,0,11,0
2018-01-05T13:00:00Z,2,0,7,13,5,12,9,0,6,0,0,0,0,4,9,8,0,8,7,0,9,3,8,8,17,6,0,3,7,2,0,0,2,0,2,19,0,2,2,5,5,17,14,0,7,0,8,15,12,3,7,7,0,6,1,0,9,7,13,5,0,0,0,2,0,18,17,0,5,19,0,7,3,7,11,8,0,0,17,0
2018-01-05T14:00:00Z,4,0,13,14,4,17,6,0,5,0,0,0,1,6,12,17,0,7,10,0,10,4,5,10,15,7,0,3,3,2,0,0,1,0,2,14,0,2,2,5,7,14,16,0,5,0,7,13,10,3,6,7,0,5,2,0,8,6,11,6,0,0,0,1,0,27,15,0,7,23,3,8,2,12,10,6,0,0,16,0
2018-01-05T15:00:00Z,3,0,15,17,4,20,8,0,6,0,0,0,2,7,12,7,0,5,11,0,9,2,15,25,14,5,0,2,2,2,0,0,2,0,2,22,0,2,4,6,12,11,14,0,4,0,9,13,11,5,4,14,0,8,4,0,11,4,9,8,0,0,0,3,0,31,17,0,-1,25,5,15,2,5,13,9,0,0,15,0
2018-01-05T16:00:00Z,3,0,14,18,2,15,2,0,4,0,0,0,3,7,18,11,0,7,10,0,14,4,22,57,9,5,0,3,5,2,0,0,1,0,3,20,0,3,9,19,13,14,13,0,5,0,11,6,10,2,4,18,0,7,5,0,6,2,11,10,0,0,0,4,0,21,12,0,6,22,4,20,5,6,20,13,0,0,18,0
2018-01-05T17:00:00Z,3,0,19,20,7,31,6,0,10,0,0,0,2,13,14,7,0,15,10,0,18,4,21,34,10,5,0,5,3,2,0,0,1,0,4,23,0,3,11,16,25,16,16,0,7,0,14,8,14,2,6,19,0,17,6,0,16,4,8,10,0,0,0,7,0,28,9,0,8,20,3,27,2,15,19,24,0,0,27,0
2018-01-05T18:00:00Z,6,0,17,21,8,28,11,0,14,0,0,0,10,16,21,13,0,18,12,0,27,6,18,28,7,6,0,0,3,2,0,0,4,0,5,24,0,5,14,21,30,23,22,0,8,0,19,5,14,1,5,21,0,15,5,0,14,12,16,14,0,0,0,7,0,33,15,0,8,17,3,21,4,16,22,27,0,0,29,0
2018-01-05T19:00:00Z,4,0,24,16,10,23,33,0,25,0,0,0,10,19,18,10,0,18,18,0,24,7,15,28,4,6,0,4,2,1,0,0,5,0,6,20,0,8,16,25,26,24,22,0,10,0,24,4,20,0,6,24,0,12,10,0,22,14,20,10,0,0,0,12,0,27,19,0,14,18,4,22,13,17,29,41,0,0,19,0
2018-01-05T20:00:00Z,4,0,28,14,10,32,23,0,16,0,0,0,18,17,14,10,0,18,17,0,31,13,26,24,3,4,0,3,1,1,0,0,9,0,8,16,0,14,19,37,26,25,22,0,14,0,33,8,24,1,7,30,0,28,20,0,23,4,39,10,0,0,0,14,0,30,28,0,14,27,2,17,11,15,26,36,0,0,16,0
2018-01-05T21:00:00Z,4,0,30,13,14,32,24,0,8,0,0,0,20,19,14,12,0,17,13,0,34,13,30,18,5,7,0,1,6,2,0,0,10,0,12,19,0,15,23,36,24,16,15,0,14,0,32,6,19,-1,11,29,0,38,19,0,37,5,37,12,0,0,0,14,0,49,23,0,15,19,2,21,12,15,30,41,0,0,14,0
2018-01-05T22:00:00Z,4,0,30,11,17,39,38,0,8,0,0,0,26,22,6,13,0,11,12,0,28,15,32,11,7,8,0,1,3,2,0,0,15,0,12,14,0,17,30,33,28,18,17,0,18,0,35,6,19,2,18,29,0,34,20,0,25,7,38,12,0,0,0,16,0,37,44,0,17,28,1,22,21,18,27,37,0,0,8,0
2018-01-05T23:00:00Z,3,0,29,8,17,29,14,0,7,0,0,0,27,19,2,14,0,11,15,0,23,20,31,12,8,3,0,1,4,2,0,0,13,0,14,15,0,18,25,35,27,16,14,0,16,0,46,4,18,1,20,32,0,28,16,0,20,6,34,5,0,0,0,20,0,18,20,0,16,31,0,15,27,17,30,28,0,0,7,0
2018-01-06T00:00:00Z,5,0,27,9,17,30,7,0,6,0,0,6,18,16,3,14,0,13,18,0,22,25,21,14,6,4,0,3,1,2,0,0,12,0,16,16,0,18,18,41,27,8,10,0,14,0,42,2,23,2,20,32,0,25,17,0,14,5,24,3,0,0,0,16,0,15,29,0,8,29,3,10,29,9,33,28,0,0,8,0
2018-01-06T01:00:00Z,5,0,27,6,15,28,7,0,14,0,0,0,10,15,3,14,0,9,14,0,18,26,21,4,4,3,0,1,1,1,0,0,12,0,17,16,0,15,17,32,22,6,7,0,12,0,33,4,24,2,21,36,0,26,25,0,13,5,26,6,0,0,0,12,0,14,20,0,8,20,2,17,21,6,29,27,0,0,11,0
2018-01-06T02:00:00Z,7,0,26,6,16,24,11,0,17,0,0,0,15,11,4,16,0,15,14,0,17,25,18,8,4,3,0,2,2,1,0,0,11,0,14,11,0,9,17,35,24,5,5,0,15,0,21,1,21,1,20,36,0,22,22,0,7,0,24,4,0,0,0,19,0,12,24,0,2,20,2,7,24,5,29,24,0,0,5,0
2018-01-06T03:00:00Z,5,0,23,6,16,21,6,0,14,0,0,0,15,8,0,18,0,12,18,0,18,23,18,3,7,3,0,2,3,2,0,0,14,0,11,10,0,12,19,29,21,6,5,0,16,0,12,6,17,1,21,29,0,14,21,0,12,10,18,2,0,0,0,19,0,10,15,0,3,21,1,8,20,8,24,16,0,0,-2,0
2018-01-06T04:00:00Z,0,0,21,5,16,21,0,0,10,0,0,0,16,9,0,19,0,14,22,0,14,21,19,11,6,2,0,6,2,3,0,0,13,0,12,4,0,12,20,28,19,1,4,0,15,0,6,4,18,0,16,25,0,17,21,0,8,6,4,4,0,0,0,19,0,8,12,0,2,18,2,8,16,6,15,9,0,0,3,0
2018-01-06T05:00:00Z,3,0,23,7,20,23,-3,0,11,0,0,0,15,9,1,20,0,10,16,0,10,21,24,4,5,3,0,2,2,3,0,0,15,0,14,5,0,14,20,24,24,0,0,0,18,0,-2,5,22,-2,14,16,0,18,22,0,8,5,3,7,0,0,0,14,0,6,9,0,9,16,1,7,17,6,10,4,0,0,0,0
2018-01-06T06:00:00Z,6,0,27,7,20,25,-3,0,13,0,0,0,20,12,2,23,0,13,7,0,5,22,20,2,11,6,0,5,4,4,0,0,18,0,16,-1,0,19,19,25,24,0,2,0,19,0,0,5,21,1,10,14,0,21,21,0,7,8,3,6,0,0,0,22,0,6,6,0,12,18,2,7,20,4,4,2,0,0,4,0
2018-01-06T07:00:00Z,4,0,28,8,22,27,0,0,15,0,0,0,27,11,4,34,0,22,2,0,3,27,28,4,8,6,0,5,4,4,0,0,21,0,20,3,0,21,25,27,25,1,3,0,24,0,-1,5,22,3,12,13,0,21,23,0,9,11,9,8,0,0,0,22,0,9,7,0,15,13,2,8,27,-1,4,3,0,0,2,0
2018-01-06T08:00:00Z,6,0,26,9,21,23,2,0,11,0,0,0,23,12,3,29,0,19,3,0,1,26,29,3,11,11,0,4,5,4,0,0,17,0,18,0,0,18,28,30,25,1,2,0,21,0,-2,9,22,5,13,4,0,16,21,0,6,8,4,3,0,0,0,27,0,9,5,0,15,0,6,10,27,2,6,3,0,0,5,0
2018-01-06T09:00:00Z,7,0,22,9,15,20,3,0,23,0,0,0,20,9,3,27,0,20,3,0,2,26,23,4,7,19,0,3,5,4,0,0,14,0,17,2,0,14,25,30,22,8,4,0,20,0,4,4,19,3,14,4,0,17,20,0,7,16,4,6,0,0,0,23,0,5,4,0,20,4,4,12,26,3,7,2,0,0,2,0
2018-01-06T10:00:00Z,4,0,18,10,16,6,8,0,21,0,0,0,19,18,6,30,0,22,2,0,3,23,17,5,10,24,0,2,1,5,0,0,9,0,15,5,0,14,24,26,9,7,3,0,17,0,4,5,18,4,10,4,0,18,18,0,9,20,3,9,0,0,0,22,0,4,8,0,20,-1,4,13,18,5,6,6,0,0,2,0
2018-01-06T11:00:00Z,5,0,7,10,12,3,0,0,21,0,0,0,13,22,6,22,0,21,4,0,2,22,8,4,7,19,0,5,2,5,0,0,11,0,13,4,0,12,7,10,4,6,6,0,15,0,5,6,20,4,3,4,0,1,19,0,7,17,6,9,0,0,0,19,0,7,6,0,19,5,5,18,17,1,7,5,0,0,2,0
2018-01-06T12:00:00Z,3,0,7,11,12,4,5,0,19,0,0,0,17,22,8,22,0,21,5,0,3,22,6,5,6,16,0,7,4,5,0,0,13,0,13,6,0,13,2,6,4,6,3,0,14,0,7,5,17,2,0,4,0,1,15,0,12,14,5,3,0,0,0,9,0,7,7,0,18,1,4,8,15,7,9,5,0,0,1,0
2018-01-06T13:00:00Z,5,0,7,11,12,5,4,0,21,0,0,0,14,19,6,22,0,16,5,0,3,17,6,8,8,12,0,5,5,5,0,0,12,0,12,2,0,13,4,6,2,8,6,0,16,0,6,1,15,3,3,7,0,2,14,0,13,14,6,7,0,0,0,5,0,6,7,0,15,6,5,10,13,4,6,6,0,0,6,0
2018-01-06T14:00:00Z,4,0,7,11,14,5,5,0,14,0,0,0,12,15,6,16,0,19,5,0,4,16,7,9,11,9,0,5,4,5,0,0,6,0,9,5,0,10,2,8,5,6,5,0,15,0,5,-1,14,3,2,5,0,7,9,0,14,14,3,6,0,0,0,3,0,9,6,0,14,6,2,10,13,3,11,5,0,0,9,0
2018-01-06T15:00:00Z,4,0,8,14,8,6,5,0,19,0,0,0,7,7,8,19,0,16,4,0,5,12,8,8,8,10,0,5,6,5,0,0,5,0,6,3,0,8,7,8,5,11,6,0,13,0,6,6,9,2,5,6,0,6,6,0,10,14,8,5,0,0,0,4,0,11,4,0,15,4,6,6,10,5,9,5,0,0,7,0
2018-01-06T16:00:00Z,6,0,8,15,6,4,8,0,18,0,0,0,3,8,10,9,0,15,6,0,4,9,10,26,6,8,0,4,3,6,0,0,3,0,4,4,0,5,4,10,6,10,3,0,12,0,9,0,8,2,6,6,0,6,6,0,14,10,5,8,0,0,0,10,0,8,7,0,13,6,4,8,8,3,10,6,0,0,9,0
2018-01-06T17:00:00Z,5,0,10,12,4,5,7,0,11,0,0,0,4,7,8,9,0,15,4,0,4,8,8,29,6,4,0,4,6,5,0,0,2,0,5,6,0,5,6,9,7,15,7,0,10,0,9,-2,4,4,5,5,0,6,8,0,15,10,7,7,0,0,0,6,0,16,9,0,8,5,3,9,7,7,11,6,0,0,10,0
2018-01-06T18:00:00Z,6,0,10,14,5,9,4,0,12,0,0,0,3,8,13,12,0,12,8,0,9,10,12,87,6,6,0,7,3,4,0,0,1,0,5,8,0,5,6,12,9,17,8,0,8,0,9,8,8,2,2,7,0,6,6,0,11,10,8,5,0,0,0,5,0,12,14,0,6,7,3,8,4,8,10,7,0,0,11,0
2018-01-06T19:00:00Z,7,0,8,12,4,8,6,0,9,0,0,0,6,7,13,13,0,9,9,0,12,8,7,151,7,6,0,4,9,4,0,0,2,0,5,6,0,6,10,9,9,18,8,0,7,0,8,3,6,5,5,7,0,9,7,0,9,8,9,5,0,0,0,9,0,13,14,0,5,8,3,9,4,8,12,11,0,0,6,0
2018-01-06T20:00:00Z,6,0,11,11,5,0,5,0,11,0,0,0,4,10,10,9,0,7,7,0,9,8,7,98,7,4,0,4,10,3,0,0,1,0,5,4,0,6,7,11,10,18,6,0,7,0,8,6,10,3,4,7,0,11,7,0,8,6,9,6,0,0,0,9,0,11,15,0,4,7,4,7,6,8,10,12,0,0,8,0
2018-01-06T21:00:00Z,9,0,12,14,5,8,6,0,10,0,0,0,6,7,8,11,0,12,8,0,6,7,10,136,6,4,0,4,20,4,0,0,4,0,6,3,0,6,6,8,12,17,6,0,8,0,6,5,8,2,6,7,0,13,8,0,7,6,8,5,0,0,0,8,0,11,14,0,5,5,4,10,7,6,11,12,0,0,10,0
2018-01-06T22:00:00Z,6,0,11,15,5,10,4,0,10,0,0,0,7,8,6,9,0,9,8,0,7,8,8,92,5,4,0,6,22,4,0,0,3,0,7,5,0,7,7,10,10,8,8,0,8,0,5,0,7,2,2,6,0,10,8,0,6,6,15,5,0,0,0,8,0,11,12,0,6,6,4,11,8,7,12,10,0,0,6,0
2018-01-06T23:00:00Z,7,0,15,16,6,8,7,0,7,0,0,0,5,7,10,12,0,9,5,0,5,8,7,131,14,5,0,6,20,3,0,0,1,0,6,4,0,7,5,12,10,5,5,0,8,0,3,1,5,3,1,6,0,8,8,0,4,8,6,4,0,0,0,8,0,9,8,0,6,8,4,9,7,2,16,9,0,0,3,0
2018-01-07T00:00:00Z,8,0,10,18,7,6,7,0,9,0,0,5,3,7,9,9,0,9,6,0,7,6,13,102,12,7,0,9,25,4,0,0,0,0,6,4,0,6,6,8,8,4,4,0,4,0,2,4,5,2,2,4,0,10,7,0,5,7,10,6,0,0,0,3,0,8,6,0,7,6,5,6,5,6,18,5,0,0,5,0
2018-01-07T01:00:00Z,4,0,9,18,5,7,4,0,7,0,0,0,4,6,6,6,0,12,5,0,3,4,10,71,7,6,0,8,21,5,0,0,1,0,5,3,0,6,9,10,10,6,5,0,7,0,2,0,3,2,3,2,0,9,7,0,4,5,10,6,0,0,0,3,0,7,5,0,6,3,3,6,4,7,16,7,0,0,4,0
