,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-6.654558, 54.353728)","(-5.974944, 54.572586)","(-5.928833, 54.59965)","(-1.875024, 52.47609)","(-1.918235, 52.481346)","(-4.041924, 51.074793)","(-2.583975, 51.457968)","(-2.584482, 51.462839)","(-2.293772, 53.559029)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-3.152305, 51.49096)","(-1.490082, 52.407708)","(-7.331179, 55.002818)","(-0.265617, 51.51895)","(-1.358547, 54.516667)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-0.441614, 51.48879)","(-0.305749, 53.758971)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(-1.124228, 52.638677)","(-7.900328, 54.43951)","(-2.844333, 53.34633)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.595362, 54.986405)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-1.188851, 52.969377)","(-1.260278, 51.744806)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-1.095558, 50.798339)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(-0.940382, 51.454896)","(0.634889, 51.45617)","(-1.463484, 50.920265)","(-4.227678, 50.411463)","(-0.636811, 53.58634)","(-0.300306, 52.132417)","(-1.478096, 53.378622)","(-2.742134, 53.451826)","(-0.05955, 51.480499)","(-1.395778, 50.90814)","(-2.111898, 52.980436)","(-3.947374, 51.632696)","(0.317969, 51.47707)","(-2.615358, 53.38928)","(-3.002778, 53.04222)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2018-01-04T06:00:00Z,10,0,3,10,4,6,0,0,11,0,20,10,4,0,11,0,19,0,20,5,0,0,4,4,16,0,1,9,8,0,0,7,3,33,0,5,0,10,22,28,0,0,0,13,0,0,8,18,18,0,0,2,0,12,5,6,0,0,6,0,8,0,0,10,24,0,10,13,24,11,10,0,0,23,0
2018-01-04T07:00:00Z,15,0,1,7,6,5,0,0,17,0,16,10,21,0,10,0,19,0,17,6,0,0,4,10,21,0,4,12,15,0,0,8,3,32,0,4,0,11,24,26,0,0,0,19,0,0,11,13,12,0,0,5,0,26,8,10,0,0,6,0,8,0,0,8,20,0,13,9,17,26,12,0,0,19,0
2018-01-04T08:00:00Z,13,0,3,5,10,5,0,0,34,0,9,17,32,0,10,0,11,0,9,8,0,0,6,878,25,0,3,12,10,0,0,6,4,33,0,9,0,9,23,25,0,0,0,23,0,0,10,11,9,0,0,3,0,36,8,7,0,3,7,0,15,0,0,5,16,0,21,10,17,44,8,0,0,17,0
2018-01-04T09:00:00Z,15,0,5,7,10,9,0,0,0,0,7,11,42,1,8,0,10,0,7,7,0,0,0,54,25,0,7,13,10,0,0,6,5,22,0,7,0,10,16,18,0,0,0,25,0,0,14,8,8,0,0,21,0,37,13,20,0,3,8,0,17,0,0,9,11,0,12,9,12,53,10,0,0,15,0
2018-01-04T10:00:00Z,19,0,4,9,8,14,0,0,0,0,6,10,44,6,8,0,4,0,9,8,0,0,2,17,16,0,10,13,7,0,0,5,7,12,0,7,0,14,13,10,0,0,0,20,0,0,12,8,10,0,0,29,0,38,15,31,0,0,26,0,22,0,0,10,10,0,5,21,21,42,7,0,0,10,0
2018-01-04T11:00:00Z,12,0,4,9,7,24,0,0,0,0,13,22,33,11,17,0,9,0,10,17,0,0,9,33,15,0,6,16,14,0,0,7,15,13,0,15,0,33,8,11,0,0,0,14,0,0,10,4,9,0,0,29,0,26,24,37,0,0,42,0,33,0,0,30,12,0,21,27,19,46,17,0,0,5,0
2018-01-04T12:00:00Z,17,0,7,9,4,11,0,0,0,0,17,28,24,13,25,0,16,0,14,28,0,0,7,33,4,0,8,11,3,0,0,18,17,16,0,23,0,25,12,13,0,0,0,7,0,0,7,8,22,0,0,24,0,28,0,45,0,0,28,0,27,0,0,35,18,0,28,29,18,18,23,0,0,7,0
2018-01-04T13:00:00Z,15,0,6,10,4,3,0,0,0,0,24,20,13,10,31,0,14,0,15,35,0,0,6,28,4,0,10,13,3,0,0,24,14,19,0,20,0,13,18,17,0,0,0,5,0,0,4,13,18,0,0,15,0,22,0,32,0,0,39,0,23,0,0,21,19,0,23,23,17,18,23,0,0,9,0
2018-01-04T14:00:00Z,12,0,5,16,4,2,0,0,0,0,13,11,13,9,24,0,15,0,14,12,0,0,4,28,4,0,7,11,5,0,0,18,9,30,0,11,0,7,17,22,0,0,0,6,0,0,6,27,11,0,0,5,0,18,7,24,0,0,0,0,17,0,0,15,18,0,19,15,5,17,19,0,0,16,0
2018-01-04T15:00:00Z,11,0,10,12,9,7,0,0,0,0,11,10,15,11,24,0,9,0,9,16,0,0,7,29,26,0,8,14,5,0,0,15,7,0,0,9,0,11,11,8,0,0,0,10,0,0,2,14,6,0,0,4,0,17,14,20,0,0,0,0,16,0,0,9,12,0,13,14,6,15,17,0,0,9,0
2018-01-04T16:00:00Z,12,0,15,11,8,3,0,0,0,0,10,8,14,10,18,0,8,0,9,12,0,0,15,28,10,0,7,10,8,0,0,7,4,14,0,6,0,8,5,6,0,0,0,17,0,0,5,9,6,0,0,4,0,15,9,15,0,0,0,0,20,0,0,9,2,0,7,5,8,18,12,0,0,5,0
2018-01-04T17:00:00Z,10,0,31,21,13,6,0,0,0,0,9,4,21,12,15,0,4,0,5,7,0,0,12,14,8,0,3,11,6,0,0,7,5,4,0,5,0,8,5,4,0,0,0,8,0,0,1,3,4,0,0,5,0,24,6,17,0,0,0,0,24,0,0,9,4,0,8,15,7,27,8,0,0,2,0
2018-01-04T18:00:00Z,16,0,28,26,16,7,0,0,0,0,12,6,15,11,15,0,8,0,7,6,0,0,17,10,4,0,4,12,7,0,0,8,6,4,0,5,0,9,4,5,0,0,0,7,0,0,0,5,8,0,0,0,0,19,7,21,0,0,0,0,24,0,0,6,6,0,8,20,6,20,8,0,0,4,0
2018-01-04T19:00:00Z,11,0,23,24,19,6,0,0,0,0,14,6,25,8,13,0,9,0,9,15,0,0,30,15,1,0,8,12,4,0,0,11,7,5,0,9,0,12,8,4,0,0,0,5,0,0,0,4,6,0,0,6,0,18,13,22,0,0,0,0,18,0,0,4,11,0,16,9,9,22,0,0,0,2,0
2018-01-04T20:00:00Z,12,0,23,25,19,10,0,0,0,0,15,12,16,9,13,0,11,0,11,8,0,0,18,9,0,0,7,9,3,0,0,9,8,6,0,9,0,15,9,6,0,0,0,4,0,0,3,5,7,0,0,8,0,13,14,23,0,0,0,0,21,0,0,6,15,0,8,15,12,11,14,0,0,5,0
2018-01-04T21:00:00Z,14,0,23,25,19,9,0,0,0,0,16,9,11,4,16,0,7,0,6,12,0,0,16,14,2,0,9,8,4,0,0,6,9,7,0,10,0,13,11,9,0,0,0,4,0,0,1,6,8,0,0,10,0,12,15,21,0,0,0,0,18,0,0,9,15,0,11,19,8,9,13,0,0,7,0
2018-01-04T22:00:00Z,14,0,21,21,16,10,0,0,0,0,16,9,11,8,22,0,10,0,9,12,0,0,14,9,7,0,5,5,3,0,0,7,6,15,0,8,0,14,12,10,0,0,0,7,0,0,2,5,10,0,0,10,0,16,16,14,0,0,0,0,11,0,0,11,13,0,4,17,10,8,10,0,0,7,0
2018-01-04T23:00:00Z,21,0,21,21,14,12,0,0,0,0,15,7,3,15,13,0,9,0,9,12,0,0,13,11,1,0,8,9,4,0,0,5,6,14,0,6,0,12,11,11,0,0,0,2,0,0,0,5,11,0,0,8,0,14,12,13,0,0,0,0,8,0,0,11,14,0,6,12,10,8,6,0,0,7,0
2018-01-05T00:00:00Z,20,0,16,17,14,13,0,0,0,0,12,8,9,16,10,0,8,0,7,5,0,0,14,7,2,0,5,10,5,0,0,7,5,15,6,5,0,11,9,11,0,0,0,5,28,0,4,7,12,0,0,6,0,24,5,16,21,0,0,0,8,0,0,14,13,0,6,11,9,9,8,0,15,7,0
2018-01-05T01:00:00Z,11,0,14,14,15,3,0,0,0,0,12,6,9,14,7,0,11,0,8,9,0,0,10,7,3,0,5,6,6,0,0,8,5,16,0,6,0,9,10,13,0,0,0,8,0,0,5,7,14,0,0,3,0,24,10,15,0,0,0,0,9,0,0,10,10,0,8,6,8,10,10,0,0,9,0
2018-01-05T02:00:00Z,10,0,16,13,15,0,0,0,0,0,14,8,22,10,10,0,7,0,8,7,0,0,7,6,4,0,8,9,6,0,0,7,5,26,0,7,0,5,6,6,0,0,0,7,0,0,8,9,12,0,0,4,0,29,12,17,0,0,0,0,6,0,0,8,12,0,5,14,6,17,9,0,0,11,0
2018-01-05T03:00:00Z,10,0,12,12,13,-1,0,0,0,0,14,5,19,17,6,0,9,0,7,11,0,0,8,9,7,0,7,4,7,0,0,7,6,13,0,6,0,7,8,11,0,0,0,8,0,0,8,6,11,0,0,5,0,21,10,26,0,0,0,0,10,0,0,9,9,0,5,14,6,18,11,0,0,10,0
2018-01-05T04:00:00Z,8,0,11,16,12,5,0,0,0,0,13,6,0,16,10,0,10,0,7,10,0,0,4,8,7,0,4,11,7,0,0,6,7,18,0,7,0,7,14,16,0,0,0,7,0,0,5,6,8,0,0,10,0,15,12,30,0,0,0,0,15,0,0,10,13,0,10,17,3,16,9,0,0,10,0
2018-01-05T05:00:00Z,6,0,16,13,14,7,0,0,0,0,15,8,16,14,13,0,6,0,7,3,0,0,2,8,3,0,10,12,4,0,0,6,10,24,0,8,0,9,16,14,0,0,0,7,0,0,7,8,6,0,0,8,0,14,18,31,0,0,0,0,21,0,0,7,10,0,10,21,6,15,8,0,0,13,0
2018-01-05T06:00:00Z,7,0,14,20,14,15,0,0,0,0,16,12,14,25,17,0,5,0,4,4,0,0,4,17,16,0,10,9,3,0,0,10,13,19,0,12,0,10,17,15,0,0,0,6,0,0,9,7,4,0,0,11,0,12,20,23,0,0,0,0,12,0,0,8,8,0,14,22,9,12,11,0,0,14,0
2018-01-05T07:00:00Z,5,0,21,30,21,7,0,0,0,0,18,20,13,24,21,0,10,0,8,21,0,0,7,19,6,0,7,12,4,0,0,15,16,27,0,17,0,11,20,19,0,0,0,10,0,0,7,6,8,0,0,15,0,16,17,12,0,0,0,0,14,0,0,11,6,0,20,11,16,11,18,0,0,15,0
2018-01-05T08:00:00Z,5,0,21,37,24,9,0,0,0,0,13,22,6,26,27,0,9,0,13,22,0,0,8,24,15,0,7,17,5,0,0,16,14,36,0,18,0,15,21,25,0,0,0,14,0,0,7,4,13,0,0,10,0,18,4,12,0,0,0,0,16,0,0,11,12,0,15,10,20,10,18,0,0,15,0
2018-01-05T09:00:00Z,7,0,22,44,34,15,0,0,0,0,18,8,7,22,13,0,13,0,16,14,0,0,12,20,15,0,8,14,5,0,0,5,6,28,0,7,0,12,33,32,0,0,0,18,0,0,8,9,11,0,0,9,0,14,6,18,0,0,0,0,14,0,0,11,12,0,7,18,18,9,5,0,0,19,0
2018-01-05T10:00:00Z,6,0,22,51,34,10,0,0,0,0,24,12,9,24,8,0,13,0,16,15,0,0,14,14,16,0,4,14,7,0,0,3,8,27,0,6,0,10,41,34,0,0,0,19,0,0,9,10,11,0,0,7,0,11,9,21,0,0,0,0,16,0,0,19,15,0,8,18,10,12,6,0,0,17,0
2018-01-05T11:00:00Z,7,0,23,44,31,6,0,0,0,0,22,16,7,22,9,0,8,0,9,0,0,0,16,22,17,0,5,16,6,0,0,7,7,31,0,11,0,7,42,29,0,0,0,22,0,0,6,12,10,0,0,4,0,6,13,20,0,0,0,0,19,0,0,10,19,0,10,8,7,8,6,0,0,15,0
2018-01-05T12:00:00Z,8,0,26,41,25,7,0,0,0,0,23,12,9,16,16,0,5,0,7,2,0,0,13,35,19,0,5,12,4,0,0,9,4,27,0,8,0,5,43,27,0,0,0,24,0,0,4,15,12,0,0,0,0,11,13,18,0,0,0,0,17,0,0,8,27,0,9,9,16,8,10,0,0,18,0
2018-01-05T13:00:00Z,9,0,21,39,20,9,0,0,0,0,16,7,13,13,20,0,7,0,14,2,0,0,11,22,20,0,5,8,3,0,0,10,3,20,0,4,0,6,49,18,0,0,0,22,0,0,3,12,11,0,0,0,0,9,13,25,0,0,0,0,18,0,0,8,25,0,9,12,28,8,9,0,0,20,0
2018-01-05T14:00:00Z,11,0,19,40,25,16,0,0,0,0,17,6,10,15,20,0,11,0,16,8,0,0,15,23,24,0,8,11,2,0,0,7,3,25,0,4,0,9,28,22,0,0,0,21,0,0,2,8,12,0,0,0,0,15,12,22,0,0,0,0,21,0,0,10,18,0,7,13,24,14,8,0,0,21,0
2018-01-05T15:00:00Z,10,0,20,45,26,24,0,0,0,0,27,6,14,16,13,0,13,0,15,1,0,0,31,48,11,0,3,6,3,0,0,5,4,26,0,4,0,10,26,19,0,0,0,15,0,0,3,6,16,0,0,0,0,14,12,24,0,0,0,0,24,0,0,8,25,0,7,18,31,17,7,0,0,23,0
2018-01-05T16:00:00Z,12,0,17,40,26,17,0,0,0,0,31,7,12,21,12,0,13,0,20,6,0,0,61,32,9,0,7,7,3,0,0,8,5,33,0,5,0,27,20,20,0,0,0,10,0,0,2,4,18,0,0,0,0,7,7,21,0,0,0,0,24,0,0,9,17,0,8,11,34,27,9,0,0,24,0
2018-01-05T17:00:00Z,10,0,20,35,28,34,0,0,0,0,45,10,23,21,16,0,12,0,28,10,0,0,39,16,6,0,4,9,4,0,0,9,7,26,0,6,0,21,22,22,0,0,0,9,0,0,2,6,22,0,0,0,0,22,7,15,0,0,0,0,24,0,0,11,15,0,11,10,42,30,12,0,0,31,0
2018-01-05T18:00:00Z,8,0,22,26,31,28,0,0,0,0,40,16,29,21,16,0,16,0,37,13,0,0,34,18,6,0,3,9,3,0,0,12,9,36,0,8,0,26,31,25,0,0,0,7,0,0,1,6,27,0,0,0,0,18,9,16,0,0,0,0,16,0,0,13,19,0,14,13,40,25,14,0,0,33,0
2018-01-05T19:00:00Z,6,0,24,33,20,26,0,0,0,0,46,20,27,24,17,0,20,0,34,16,0,0,33,18,8,0,7,3,1,0,0,11,10,26,0,13,0,31,33,29,0,0,0,9,0,0,2,11,30,0,0,0,0,24,15,13,0,0,0,0,15,0,0,16,22,0,18,18,30,23,16,0,0,23,0
2018-01-05T20:00:00Z,8,0,20,19,15,36,0,0,0,0,50,26,25,20,14,0,18,0,44,16,0,0,31,32,5,0,11,3,2,0,0,13,15,23,0,19,0,39,34,25,0,0,0,6,0,0,4,10,38,0,0,0,0,26,14,7,0,0,0,0,22,0,0,20,33,0,21,17,33,19,15,0,0,18,0
2018-01-05T21:00:00Z,5,0,18,23,14,40,0,0,0,0,50,27,24,16,12,0,13,0,50,15,0,0,20,44,2,0,9,12,3,0,0,17,17,24,0,19,0,42,21,21,0,0,0,7,0,0,5,16,40,0,0,0,0,43,7,9,0,0,0,0,18,0,0,18,30,0,29,21,30,20,16,0,0,15,0
2018-01-05T22:00:00Z,7,0,11,22,9,47,0,0,0,0,60,35,27,8,15,0,15,0,39,16,0,0,14,60,4,0,7,7,4,0,0,21,17,28,0,21,0,39,22,20,0,0,0,11,0,0,5,23,36,0,0,0,0,28,6,10,0,0,0,0,12,0,0,19,49,0,33,24,32,15,18,0,0,9,0
2018-01-05T23:00:00Z,9,0,10,7,8,32,0,0,0,0,54,40,25,7,14,0,19,0,33,26,0,0,18,59,6,0,6,5,4,0,0,19,20,22,0,22,0,40,20,18,0,0,0,7,0,0,5,24,41,0,0,0,0,22,11,8,0,0,0,0,10,0,0,23,33,0,37,20,26,17,22,0,0,9,0
2018-01-06T00:00:00Z,13,0,8,9,6,32,0,0,0,0,38,32,20,0,20,0,20,0,28,33,0,0,13,48,5,0,5,6,4,0,0,20,23,25,16,22,0,40,9,10,0,0,0,10,21,0,6,24,41,0,0,0,0,19,10,5,9,0,0,0,9,0,0,23,30,0,41,13,28,19,22,0,16,11,0
2018-01-06T01:00:00Z,17,0,8,9,5,27,0,0,0,0,35,20,0,0,21,0,18,0,25,32,0,0,8,45,3,0,5,2,2,0,0,19,22,15,0,18,0,39,7,8,0,0,0,10,0,0,6,26,39,0,0,0,0,15,7,7,0,0,0,0,7,0,0,24,28,0,36,18,30,14,20,0,0,6,0
2018-01-06T02:00:00Z,21,0,5,7,7,25,0,0,0,0,23,20,15,0,18,0,15,0,25,31,0,0,10,22,3,0,9,7,3,0,0,15,18,15,0,12,0,35,8,8,0,0,0,12,0,0,6,25,41,0,0,0,0,14,0,13,0,0,0,0,5,0,0,25,30,0,34,15,27,12,17,0,0,6,0
2018-01-06T03:00:00Z,18,0,3,11,8,21,0,0,0,0,12,21,14,0,14,0,19,0,23,30,0,0,4,26,6,0,9,10,5,0,0,22,15,14,0,15,0,32,6,5,0,0,0,12,0,0,6,23,33,0,0,0,0,16,3,11,0,0,0,0,3,0,0,29,22,0,35,8,26,12,16,0,0,6,0
2018-01-06T04:00:00Z,14,0,5,11,8,23,0,0,0,0,6,20,14,0,20,0,21,0,20,29,0,0,13,25,8,0,11,9,6,0,0,20,15,15,0,15,0,33,2,2,0,0,0,9,0,0,9,16,28,0,0,0,0,10,7,10,0,0,0,0,6,0,0,21,16,0,30,7,30,15,17,0,0,4,0
2018-01-06T05:00:00Z,14,0,5,5,8,26,0,0,0,0,4,20,12,5,21,0,17,0,16,24,0,0,7,26,7,0,13,13,7,0,0,22,16,13,0,17,0,25,2,0,0,0,0,10,0,0,9,17,18,0,0,0,0,10,9,9,0,0,0,0,10,0,0,25,12,0,28,12,19,12,21,0,0,6,0
2018-01-06T06:00:00Z,13,0,7,3,12,28,0,0,0,0,3,27,20,10,31,0,8,0,9,27,0,0,5,29,7,0,14,12,7,0,0,24,18,11,0,22,0,26,4,3,0,0,0,10,0,0,6,15,18,0,0,0,0,9,7,12,0,0,0,0,13,0,0,24,11,0,30,15,18,10,24,0,0,8,0
2018-01-06T07:00:00Z,12,0,6,7,12,30,0,0,0,0,6,29,19,4,33,0,4,0,4,34,0,0,8,34,5,0,16,16,8,0,0,28,25,7,0,24,0,31,6,5,0,0,0,11,0,0,11,14,19,0,0,0,0,12,9,9,0,0,0,0,16,0,0,28,4,0,29,20,6,10,28,0,0,8,0
2018-01-06T08:00:00Z,13,0,10,9,16,26,0,0,0,0,6,25,17,13,42,0,5,0,8,25,0,0,9,34,25,0,13,12,8,0,0,22,21,14,0,20,0,34,8,7,0,0,0,18,0,0,6,14,6,0,0,0,0,14,5,14,0,0,0,0,19,0,0,28,8,0,32,20,6,14,27,0,0,4,0
2018-01-06T09:00:00Z,15,0,12,11,14,22,0,0,0,0,8,25,18,7,39,0,8,0,10,25,0,0,10,40,5,0,10,14,9,0,0,16,19,13,0,17,0,32,11,5,0,0,0,15,0,0,13,15,5,0,0,0,0,14,12,19,0,0,0,0,21,0,0,29,9,0,34,25,6,13,18,0,0,7,0
2018-01-06T10:00:00Z,16,0,12,13,16,9,0,0,0,0,6,32,26,18,36,0,8,0,14,28,0,0,8,42,23,0,15,14,9,0,0,14,18,14,0,18,0,33,11,6,0,0,0,13,0,0,11,13,8,0,0,0,0,14,16,25,0,0,0,0,22,0,0,24,12,0,36,29,7,15,18,0,0,11,0
2018-01-06T11:00:00Z,14,0,14,22,17,2,0,0,0,0,13,28,26,16,26,0,5,0,10,28,0,0,13,28,12,0,10,22,11,0,0,15,16,12,0,16,0,18,14,10,0,0,0,17,0,0,14,10,7,0,0,0,0,19,20,23,0,0,0,0,20,0,0,26,10,0,41,27,8,13,18,0,0,12,0
2018-01-06T12:00:00Z,15,0,15,26,19,8,0,0,0,0,14,32,23,18,26,0,10,0,16,24,0,0,11,28,15,0,14,18,10,0,0,20,16,20,0,16,0,9,12,10,0,0,0,15,0,0,13,6,8,0,0,0,0,18,18,23,0,0,0,0,20,0,0,16,15,0,38,23,11,8,20,0,0,12,0
2018-01-06T13:00:00Z,14,0,14,22,18,7,0,0,0,0,10,24,22,20,24,0,10,0,14,26,0,0,14,25,15,0,16,20,12,0,0,17,15,16,0,15,0,11,16,7,0,0,0,17,0,0,11,9,12,0,0,0,0,20,16,16,0,0,0,0,15,0,0,8,17,0,29,20,14,10,20,0,0,8,0
2018-01-06T14:00:00Z,12,0,18,20,18,6,0,0,0,0,14,21,17,18,21,0,13,0,16,24,0,0,14,22,9,0,17,22,17,0,0,11,12,16,0,12,0,11,16,14,0,0,0,15,0,0,10,8,13,0,0,0,0,16,13,25,0,0,0,0,16,0,0,7,14,0,26,21,20,11,17,0,0,11,0
2018-01-06T15:00:00Z,13,0,22,20,18,11,0,0,0,0,14,17,10,16,16,0,12,0,16,15,0,0,18,16,13,0,18,29,13,0,0,10,8,14,0,11,0,11,21,10,0,0,0,15,0,0,13,7,12,0,0,0,0,13,13,23,0,0,0,0,18,0,0,11,16,0,17,22,17,8,14,0,0,14,0
2018-01-06T16:00:00Z,14,0,26,22,16,11,0,0,0,0,15,10,15,18,14,0,13,0,12,21,0,0,36,11,15,0,11,24,12,0,0,7,6,13,0,7,0,14,15,13,0,0,0,13,0,0,10,10,13,0,0,0,0,17,17,21,0,0,0,0,11,0,0,12,15,0,14,17,22,14,12,0,0,10,0
2018-01-06T17:00:00Z,13,0,40,25,18,11,0,0,0,0,16,14,16,18,16,0,12,0,10,14,0,0,46,16,12,0,12,18,10,0,0,9,7,22,0,8,0,17,16,10,0,0,0,13,0,0,8,13,16,0,0,0,0,17,13,13,0,0,0,0,10,0,0,14,20,0,17,14,28,12,8,0,0,15,0
2018-01-06T18:00:00Z,12,0,33,23,16,12,0,0,0,0,10,17,17,20,15,0,14,0,19,16,0,0,95,18,16,0,12,16,10,0,0,9,8,22,0,10,0,20,22,8,0,0,0,11,0,0,11,16,19,0,0,0,0,13,11,17,0,0,0,0,8,0,0,14,24,0,14,12,20,18,8,0,0,16,0
2018-01-06T19:00:00Z,10,0,44,34,16,13,0,0,0,0,12,14,18,24,14,0,13,0,22,14,0,0,156,19,7,0,10,17,8,0,0,7,9,17,0,9,0,21,23,14,0,0,0,13,0,0,12,17,15,0,0,0,0,8,9,10,0,0,0,0,7,0,0,14,24,0,12,11,25,14,11,0,0,14,0
2018-01-06T20:00:00Z,11,0,57,24,15,26,0,0,0,0,13,14,19,18,18,0,13,0,20,16,0,0,109,14,15,0,12,19,6,0,0,10,9,22,0,10,0,19,24,12,0,0,0,13,0,0,13,15,17,0,0,0,0,10,9,15,0,0,0,0,7,0,0,18,21,0,15,9,28,16,13,0,0,15,0
2018-01-06T21:00:00Z,16,0,88,37,15,11,0,0,0,0,10,16,16,19,21,0,14,0,17,19,0,0,130,16,4,0,11,32,6,0,0,11,12,14,0,11,0,19,20,13,0,0,0,13,0,0,10,17,15,0,0,0,0,12,8,14,0,0,0,0,10,0,0,15,21,0,14,12,19,14,13,0,0,13,0
2018-01-06T22:00:00Z,15,0,130,29,16,15,0,0,0,0,8,17,17,18,20,0,12,0,16,16,0,0,85,17,22,0,9,32,7,0,0,13,13,14,0,13,0,18,11,6,0,0,0,9,0,0,8,14,16,0,0,0,0,11,9,11,0,0,0,0,12,0,0,18,17,0,14,13,13,14,11,0,0,10,0
2018-01-06T23:00:00Z,11,0,101,33,16,13,0,0,0,0,8,16,16,23,21,0,9,0,13,18,0,0,142,18,9,0,13,29,6,0,0,11,13,18,0,14,0,17,10,7,0,0,0,12,0,0,9,13,14,0,0,0,0,13,11,14,0,0,0,0,11,0,0,13,14,0,15,15,14,12,13,0,0,10,0
2018-01-07T00:00:00Z,12,0,108,27,15,13,0,0,0,0,7,14,15,8,14,0,11,0,15,18,0,0,103,16,12,0,13,36,7,0,0,12,12,19,5,12,0,17,12,7,0,0,0,15,16,0,10,10,12,0,0,0,0,11,11,16,8,0,0,0,14,0,0,13,14,0,10,15,11,13,12,0,18,8,0
2018-01-07T01:00:00Z,10,0,74,19,19,13,0,0,0,0,8,11,17,16,18,0,10,0,10,15,0,0,74,13,8,0,12,30,8,0,0,10,11,13,0,11,0,17,10,7,0,0,0,11,0,0,9,10,11,0,0,0,0,15,12,12,0,0,0,0,10,0,0,9,13,0,12,14,10,13,11,0,0,10,0
2018-01-07T02:00:00Z,11,0,54,26,20,10,0,0,0,0,10,12,16,11,14,0,10,0,11,14,0,0,36,13,20,0,12,24,7,0,0,11,11,16,0,11,0,17,10,6,0,0,0,14,0,0,8,4,11,0,0,0,0,13,11,15,0,0,0,0,11,0,0,14,12,0,12,11,9,14,12,0,0,10,0
2018-01-07T03:00:00Z,9,0,48,26,23,7,0,0,0,0,7,9,14,12,14,0,8,0,9,13,0,0,52,10,8,0,10,25,6,0,0,8,10,17,0,10,0,17,4,8,0,0,0,9,0,0,6,5,11,0,0,0,0,14,11,18,0,0,0,0,9,0,0,16,11,0,6,12,8,15,10,0,0,7,0
2018-01-07T04:00:00Z,8,0,45,36,31,7,0,0,0,0,9,8,14,11,11,0,9,0,9,13,0,0,35,11,15,0,12,27,6,0,0,8,8,14,0,9,0,14,7,6,0,0,0,7,0,0,6,6,11,0,0,0,0,12,9,12,0,0,0,0,9,0,0,11,11,0,9,11,9,14,9,0,0,8,0
2018-01-07T05:00:00Z,6,0,40,30,28,7,0,0,0,0,8,6,14,14,14,0,11,0,9,11,0,0,36,10,3,0,10,26,6,0,0,5,8,14,0,8,0,14,7,6,0,0,0,15,0,0,3,9,10,0,0,0,0,12,11,11,0,0,0,0,9,0,0,8,13,0,5,11,8,14,6,0,0,6,0
2018-01-07T06:00:00Z,4,0,34,24,28,7,0,0,0,0,8,7,10,16,14,0,6,0,10,6,0,0,37,10,24,0,13,22,6,0,0,4,6,9,0,7,0,11,11,8,0,0,0,16,0,0,6,9,8,0,0,0,0,11,9,12,0,0,0,0,9,0,0,4,10,0,7,10,9,11,7,0,0,7,0
2018-01-07T07:00:00Z,5,0,35,25,26,6,0,0,0,0,8,5,10,20,14,0,9,0,8,6,0,0,25,8,5,0,11,19,5,0,0,6,6,9,0,5,0,10,8,6,0,0,0,10,0,0,5,10,8,0,0,0,0,10,8,11,0,0,0,0,6,0,0,13,12,0,6,10,10,10,7,0,0,8,0
2018-01-07T08:00:00Z,6,0,32,24,26,5,0,0,0,0,9,7,12,23,21,0,8,0,12,10,0,0,36,9,7,0,13,19,6,0,0,9,6,11,0,7,0,8,8,8,0,0,0,10,0,0,6,8,10,0,0,0,0,10,7,7,0,0,0,0,8,0,0,8,11,0,7,12,9,10,11,0,0,8,0
2018-01-07T09:00:00Z,7,0,40,28,29,5,0,0,0,0,12,10,10,15,25,0,7,0,13,11,0,0,51,11,13,0,18,18,8,0,0,10,8,11,0,8,0,9,8,7,0,0,0,15,0,0,9,7,8,0,0,0,0,10,8,11,0,0,0,0,7,0,0,6,12,0,12,11,7,9,10,0,0,7,0
2018-01-07T10:00:00Z,7,0,38,38,42,6,0,0,0,0,11,19,14,30,23,0,10,0,16,16,0,0,51,13,20,0,16,21,9,0,0,13,9,8,0,10,0,11,10,9,0,0,0,9,0,0,7,9,8,0,0,0,0,8,8,7,0,0,0,0,8,0,0,13,12,0,18,13,13,9,14,0,0,8,0
2018-01-07T11:00:00Z,6,0,50,42,25,6,0,0,0,0,10,20,14,28,28,0,12,0,10,14,0,0,48,12,6,0,12,25,10,0,0,16,12,16,0,10,0,11,12,10,0,0,0,5,0,0,10,11,9,0,0,0,0,9,10,13,0,0,0,0,11,0,0,12,13,0,24,14,11,15,14,0,0,10,0
