,"(-2.094278, 57.15736)","(-5.928833, 54.59965)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-0.125889, 51.52229)","(-7.329115, 55.001225)","(-2.334139, 53.48481)","(-4.255161, 55.85773)","(-4.258889, 55.85917)","(-3.704399, 56.010319)","(-1.325283, 51.571078)","(-0.068218, 51.5993)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.546472, 53.80378)","(-1.133006, 52.631348)","(-7.900328, 54.43951)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(-1.146447, 52.95473)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(0.634889, 51.45617)","(-1.473306, 53.37772)","(-1.395778, 50.90814)","(-2.175133, 53.02821)","(0.317969, 51.47707)"
2001-03-06T10:00:00Z,53,0,77,0,85,38,66,74,190,0,38,82,0,0,42,51,42,31,39,125,43,55,16,35,33,44,0,0,55,46
2001-03-06T11:00:00Z,56,0,90,0,65,44,69,68,160,0,30,85,0,0,36,61,44,30,38,83,53,47,17,40,27,49,0,0,62,44
2001-03-06T12:00:00Z,52,0,70,0,44,68,62,65,156,0,20,65,0,0,34,64,34,27,36,51,48,52,17,39,27,9,0,0,51,22
2001-03-06T13:00:00Z,49,0,38,0,33,49,62,60,131,0,17,40,0,0,31,53,27,25,36,48,46,43,18,31,31,30,0,113,39,20
2001-03-06T14:00:00Z,47,0,39,0,36,51,68,60,129,0,13,35,0,0,33,44,18,21,35,43,43,33,14,36,29,40,0,100,38,17
2001-03-06T15:00:00Z,43,0,40,0,51,52,68,65,121,0,13,31,0,0,36,46,26,20,34,40,39,31,13,34,27,43,0,87,39,33
2001-03-06T16:00:00Z,39,0,59,0,51,47,52,59,130,0,14,52,0,0,25,36,26,25,38,40,40,29,13,23,26,40,0,79,34,49
2001-03-06T17:00:00Z,33,0,74,0,59,48,36,53,129,0,22,55,0,0,22,33,25,30,35,69,38,27,12,17,30,38,0,68,30,40
2001-03-06T18:00:00Z,35,0,53,0,56,55,33,43,94,0,31,53,0,22,38,27,44,34,27,79,36,34,14,21,35,31,0,55,20,35
2001-03-06T19:00:00Z,40,0,46,0,48,51,27,34,83,0,29,43,0,20,39,29,42,27,21,66,31,38,14,27,35,26,0,43,34,26
2001-03-06T20:00:00Z,36,0,44,0,42,26,42,31,72,0,25,46,0,16,30,29,38,14,18,43,30,39,8,22,33,34,0,38,36,23
2001-03-06T21:00:00Z,38,0,33,0,30,10,35,27,70,0,20,40,0,16,27,27,29,12,25,35,33,38,5,13,31,29,0,31,27,34
2001-03-06T22:00:00Z,42,0,29,0,23,5,26,22,62,0,14,25,0,8,25,38,23,12,38,31,31,25,8,18,34,23,0,30,18,21
2001-03-06T23:00:00Z,46,0,23,0,20,9,20,17,21,0,9,18,0,7,14,31,20,12,34,26,35,22,8,33,31,18,0,36,14,14
2001-03-07T00:00:00Z,53,0,18,0,14,13,9,20,22,0,14,13,0,3,9,23,16,16,22,23,29,17,7,40,30,16,0,34,14,16
2001-03-07T01:00:00Z,51,0,16,0,14,13,14,14,17,0,25,17,0,3,10,25,18,16,8,21,23,7,8,42,26,16,0,29,12,21
2001-03-07T02:00:00Z,59,0,20,0,21,13,14,9,4,0,25,16,0,8,16,25,12,10,5,31,12,21,3,44,22,20,0,26,13,17
2001-03-07T03:00:00Z,53,0,22,0,26,5,13,5,-1,0,23,27,0,16,20,25,16,18,10,36,8,16,9,44,23,22,0,29,9,18
2001-03-07T04:00:00Z,55,0,25,0,26,14,17,8,1,0,21,26,0,17,20,26,18,18,16,34,14,18,16,47,22,21,0,27,10,21
2001-03-07T05:00:00Z,34,0,27,0,23,13,25,13,8,0,12,31,0,20,23,23,27,20,18,35,21,22,14,43,21,22,0,26,17,31
2001-03-07T06:00:00Z,34,0,27,0,25,16,21,21,18,0,7,27,0,16,13,33,26,17,20,43,22,30,13,48,23,23,0,36,16,33
2001-03-07T07:00:00Z,48,0,31,0,29,22,20,21,47,0,14,34,0,20,13,38,18,25,23,57,22,30,13,47,43,25,0,56,16,20
2001-03-07T08:00:00Z,44,0,34,0,27,30,25,20,60,0,29,31,0,17,25,61,16,29,26,64,23,29,14,48,53,26,0,73,16,20
2001-03-07T09:00:00Z,29,0,39,0,33,38,26,25,53,0,30,33,0,25,34,56,18,33,12,65,18,25,16,52,48,29,0,72,9,21
2001-03-07T10:00:00Z,25,0,39,0,38,46,21,31,31,0,27,33,0,35,31,23,27,27,22,82,17,21,16,57,47,27,0,57,20,25
2001-03-07T11:00:00Z,26,0,64,0,0,44,29,40,51,0,29,35,0,31,26,23,27,29,22,0,23,30,17,56,48,26,0,66,25,25
2001-03-07T12:00:00Z,35,0,0,0,0,34,30,51,109,0,27,42,0,36,31,35,26,23,16,0,18,29,0,59,35,26,0,52,18,21
2001-03-07T13:00:00Z,30,0,46,0,43,33,25,53,81,0,25,30,0,26,33,49,26,23,12,0,20,36,0,57,34,23,0,51,17,12
2001-03-07T14:00:00Z,20,0,49,0,46,33,25,51,98,0,22,38,0,34,30,47,26,22,18,101,22,29,0,53,36,25,0,56,23,20
2001-03-07T15:00:00Z,21,0,46,0,38,31,23,48,83,0,22,40,0,29,27,42,29,16,29,100,18,31,0,57,34,27,0,59,17,26
2001-03-07T16:00:00Z,34,0,43,0,52,33,21,36,75,0,22,36,0,31,34,53,33,16,31,92,21,29,0,55,30,29,0,78,22,27
2001-03-07T17:00:00Z,38,0,48,0,47,29,23,38,104,0,25,48,0,36,31,49,35,18,29,83,29,34,0,60,31,34,0,66,31,30
2001-03-07T18:00:00Z,33,0,49,0,46,30,21,31,74,0,29,48,0,36,30,33,33,14,23,64,39,36,0,42,31,33,0,47,26,21
2001-03-07T19:00:00Z,25,0,51,0,47,34,30,29,81,0,25,39,0,34,29,44,27,13,14,68,46,30,0,57,29,31,0,36,30,29
2001-03-07T20:00:00Z,29,0,53,0,44,20,36,25,47,0,26,44,0,36,23,48,25,10,18,74,49,25,0,40,31,35,0,38,30,30
2001-03-07T21:00:00Z,35,0,48,0,39,23,34,17,27,0,22,38,0,30,23,52,31,5,21,61,26,30,0,36,25,40,0,34,27,30
2001-03-07T22:00:00Z,35,0,43,0,38,16,36,22,49,0,25,36,0,31,23,44,25,7,25,56,33,30,0,39,29,27,0,36,18,27
2001-03-07T23:00:00Z,35,0,44,0,40,9,33,20,43,0,27,36,0,34,22,34,17,10,26,64,33,27,0,36,25,23,0,30,14,25
2001-03-08T00:00:00Z,26,0,44,0,39,12,30,18,25,0,25,38,0,35,22,31,25,13,25,59,25,16,0,35,21,34,0,25,17,27
2001-03-08T01:00:00Z,18,0,34,0,34,10,26,18,14,0,25,34,0,27,20,29,22,16,26,43,33,22,0,31,25,34,0,26,17,26
2001-03-08T02:00:00Z,23,0,30,0,31,12,25,13,9,0,22,29,0,25,22,21,26,17,23,35,33,22,0,29,25,34,0,22,18,43
2001-03-08T03:00:00Z,26,0,29,0,33,14,22,9,5,0,27,30,0,27,25,20,21,18,21,40,23,22,0,27,0,29,0,21,21,21
2001-03-08T04:00:00Z,34,0,30,0,30,16,26,9,5,0,26,30,0,27,27,21,25,20,20,40,25,25,0,30,26,29,0,21,26,31
2001-03-08T05:00:00Z,30,0,33,0,31,14,26,8,5,0,26,34,0,26,20,35,25,20,18,42,25,26,0,29,23,29,0,23,26,27
2001-03-08T06:00:00Z,60,0,47,0,35,16,31,12,13,0,31,42,0,29,23,31,29,21,18,59,26,31,0,20,30,22,0,26,27,30
2001-03-08T07:00:00Z,33,0,72,0,42,18,40,20,49,0,26,49,0,35,27,52,44,23,22,74,26,40,0,27,34,23,0,33,39,40
2001-03-08T08:00:00Z,40,0,65,0,49,22,46,27,82,0,20,64,0,39,49,53,72,23,33,68,30,46,0,30,31,22,0,60,40,34
2001-03-08T09:00:00Z,44,0,73,0,44,26,44,22,46,0,25,61,0,44,0,43,46,0,31,73,31,39,0,30,18,26,0,86,31,25
2001-03-08T10:00:00Z,40,0,64,0,44,25,33,21,38,0,22,44,0,40,0,42,48,0,21,60,29,57,0,29,16,22,0,39,27,14
2001-03-08T11:00:00Z,34,0,57,0,31,30,0,26,92,0,18,0,0,29,8,40,60,0,20,53,29,47,0,23,16,20,0,34,33,38
2001-03-08T12:00:00Z,33,0,39,40,20,25,0,26,78,0,21,0,0,8,13,52,65,0,21,66,29,30,0,26,16,8,0,30,31,18
2001-03-08T13:00:00Z,34,0,31,29,17,27,49,23,83,0,23,0,0,9,12,48,25,0,30,65,33,56,0,25,14,10,0,26,25,10
2001-03-08T14:00:00Z,38,0,39,30,18,23,29,29,70,0,21,0,0,20,13,49,33,13,26,72,34,38,0,25,13,4,0,35,30,-1
2001-03-08T15:00:00Z,43,0,40,23,20,25,29,23,55,0,13,26,0,17,18,44,25,8,22,75,35,34,0,27,17,5,23,43,25,3
2001-03-08T16:00:00Z,43,0,33,34,21,22,18,27,47,0,9,27,0,20,13,47,23,7,23,79,36,36,0,31,18,5,29,38,29,12
2001-03-08T17:00:00Z,40,0,33,36,23,26,44,34,78,0,9,30,0,17,12,51,22,12,23,61,34,20,0,42,21,10,27,46,29,12
2001-03-08T18:00:00Z,38,0,27,33,21,39,35,21,72,0,12,17,0,17,14,47,25,10,23,46,29,23,0,33,21,7,25,36,30,5
2001-03-08T19:00:00Z,36,0,30,26,22,47,38,17,59,0,16,17,0,20,9,43,27,17,29,43,30,23,0,13,22,14,25,33,22,12
2001-03-08T20:00:00Z,39,0,30,26,26,48,31,14,44,0,16,18,0,18,12,44,20,8,30,57,27,33,0,16,20,12,21,34,17,3
2001-03-08T21:00:00Z,16,0,33,29,31,25,22,13,31,0,17,22,0,23,14,38,18,10,29,57,31,27,0,26,16,13,17,25,22,13
2001-03-08T22:00:00Z,18,0,33,30,30,17,20,13,16,0,18,25,0,23,13,49,17,10,27,53,31,18,0,23,16,17,14,22,22,9
2001-03-08T23:00:00Z,22,0,27,29,26,16,23,7,10,0,23,22,0,20,14,46,17,9,27,52,36,18,0,30,14,17,21,23,21,12
2001-03-09T00:00:00Z,16,0,27,21,22,12,21,4,4,0,17,23,0,20,16,42,18,12,21,49,33,22,0,39,14,16,14,13,20,8
2001-03-09T01:00:00Z,10,0,20,42,18,18,23,1,-3,0,16,16,0,16,18,30,20,13,21,42,23,21,0,38,17,17,12,17,18,14
2001-03-09T02:00:00Z,13,0,17,47,16,20,18,3,3,0,7,13,0,14,16,30,20,14,23,30,25,20,0,25,18,13,17,17,20,4
2001-03-09T03:00:00Z,12,0,14,46,12,20,21,8,5,0,9,12,0,12,12,27,21,10,27,30,23,30,0,26,26,14,17,16,20,13
2001-03-09T04:00:00Z,13,0,12,35,10,12,21,8,7,0,10,9,0,12,10,21,17,10,23,20,18,20,0,27,36,13,14,21,18,13
2001-03-09T05:00:00Z,13,0,13,33,12,8,18,10,3,0,20,9,0,10,17,16,16,10,20,25,21,20,0,26,44,8,14,34,13,3
2001-03-09T06:00:00Z,16,0,18,34,17,10,17,17,10,0,21,13,0,14,26,26,17,5,16,40,18,22,0,23,39,13,10,46,13,13
2001-03-09T07:00:00Z,23,0,35,36,23,10,18,26,26,0,16,20,0,20,29,29,21,9,17,68,17,22,0,30,36,20,18,44,16,12
2001-03-09T08:00:00Z,21,0,48,40,36,21,25,35,46,0,10,26,0,27,30,34,25,12,20,85,27,25,0,35,33,23,14,36,16,18
2001-03-09T09:00:00Z,22,0,48,39,35,20,27,31,39,0,16,29,0,29,22,23,29,8,17,82,14,26,0,27,35,27,14,43,16,22
2001-03-09T10:00:00Z,17,0,40,38,30,17,21,21,18,0,17,25,0,21,27,20,21,9,16,78,16,20,0,20,29,23,20,44,14,18
2001-03-09T11:00:00Z,18,0,27,40,22,22,16,25,18,0,14,21,0,13,33,23,20,7,10,70,14,22,0,27,31,17,20,40,22,13
2001-03-09T12:00:00Z,22,0,33,42,27,13,21,26,34,0,10,25,0,20,27,23,20,8,9,90,16,23,14,22,29,17,21,44,20,9
2001-03-09T13:00:00Z,16,0,27,35,25,18,22,18,17,0,12,18,0,20,25,21,12,9,12,79,16,23,16,23,25,21,18,40,18,12
2001-03-09T14:00:00Z,16,0,34,56,22,27,21,22,14,0,9,22,0,14,31,29,20,7,12,75,7,16,21,23,23,0,10,44,18,18
2001-03-09T15:00:00Z,16,0,38,46,26,31,22,23,13,0,8,20,0,17,26,26,26,7,10,72,8,22,21,29,22,0,26,33,18,14
2001-03-09T16:00:00Z,23,0,38,43,29,31,20,20,26,0,4,23,0,30,21,31,25,5,14,70,12,33,14,27,29,27,27,38,13,17
2001-03-09T17:00:00Z,25,0,33,40,25,29,12,21,49,0,9,25,0,21,16,42,20,7,16,55,16,22,5,26,23,25,30,31,10,13
2001-03-09T18:00:00Z,21,0,43,40,29,35,10,20,65,0,16,25,0,23,17,31,20,8,14,51,18,20,1,22,30,20,17,33,12,12
2001-03-09T19:00:00Z,20,0,40,26,34,29,9,14,51,0,16,29,0,29,22,22,20,9,13,56,16,13,0,9,29,21,13,34,21,18
2001-03-09T20:00:00Z,12,0,38,22,33,27,12,14,27,0,16,27,0,27,26,18,18,9,16,65,13,22,0,8,26,22,9,29,13,17
2001-03-09T21:00:00Z,20,0,40,23,30,26,14,12,25,0,18,27,0,27,21,18,21,10,12,64,18,25,1,9,20,18,16,30,10,21
2001-03-09T22:00:00Z,21,0,34,13,33,34,16,9,21,0,16,27,0,26,16,22,25,12,16,59,20,26,3,18,16,18,18,21,12,16
2001-03-09T23:00:00Z,14,0,29,10,26,23,12,7,30,0,13,26,0,22,16,22,18,16,14,53,17,25,4,27,17,17,20,14,17,12
2001-03-10T00:00:00Z,17,0,25,9,25,14,12,8,26,0,9,22,0,21,8,20,16,14,10,47,13,25,4,16,14,14,13,10,20,14
2001-03-10T01:00:00Z,10,0,20,12,17,18,18,7,27,0,8,14,0,16,7,20,12,12,10,35,16,14,1,30,9,20,22,13,20,13
2001-03-10T02:00:00Z,16,0,14,13,12,26,18,7,26,0,5,12,0,10,7,23,9,9,7,22,14,10,1,18,7,14,21,5,14,7
2001-03-10T03:00:00Z,34,0,12,9,12,18,16,10,22,0,5,10,0,8,5,22,8,14,8,20,12,8,3,46,9,9,14,8,10,7
2001-03-10T04:00:00Z,13,0,12,16,10,12,13,9,25,0,7,12,0,9,8,22,7,16,12,20,12,9,3,57,14,8,10,12,8,1
2001-03-10T05:00:00Z,12,0,13,25,9,9,10,5,4,0,9,9,0,8,10,16,9,20,12,17,13,8,3,48,12,8,17,13,7,5
2001-03-10T06:00:00Z,10,0,16,27,14,14,12,7,10,0,9,13,0,13,9,13,10,16,14,25,14,9,21,36,10,9,17,12,8,10
2001-03-10T07:00:00Z,10,0,23,30,17,29,12,12,21,0,12,16,0,16,12,20,13,9,14,42,17,17,43,38,21,12,13,18,12,13
2001-03-10T08:00:00Z,12,0,26,53,21,29,12,14,36,0,13,20,0,17,17,31,13,9,10,47,18,21,43,43,43,13,8,33,13,10
2001-03-10T09:00:00Z,13,0,33,52,23,22,17,22,48,0,14,20,0,18,16,35,16,10,14,60,20,18,42,46,27,14,17,31,21,13
2001-03-10T10:00:00Z,16,0,29,46,26,26,18,42,35,0,16,21,0,18,14,31,20,9,10,57,22,23,42,47,34,17,22,42,23,16
2001-03-10T11:00:00Z,13,0,34,49,29,21,16,34,31,0,13,25,0,23,29,18,14,8,16,60,29,21,35,49,38,18,17,42,12,14
2001-03-10T12:00:00Z,14,0,35,51,20,18,13,56,33,0,9,22,0,17,26,14,14,13,22,49,17,20,31,46,40,17,12,52,12,18
2001-03-10T13:00:00Z,18,0,30,66,29,17,13,36,44,0,14,21,0,17,16,29,20,10,22,48,12,25,35,47,44,20,10,51,12,17
2001-03-10T14:00:00Z,14,0,26,69,21,31,12,23,27,0,16,17,0,16,16,17,17,12,17,39,10,20,26,42,46,31,17,55,21,23
2001-03-10T15:00:00Z,17,0,22,51,17,27,17,16,22,0,20,17,0,12,17,8,16,14,18,39,9,18,23,42,39,31,25,40,16,23
2001-03-10T16:00:00Z,13,0,26,44,22,25,18,17,23,0,23,21,0,16,17,14,16,8,14,44,12,22,23,34,44,20,14,31,18,9
2001-03-10T17:00:00Z,18,0,25,39,25,20,26,16,14,0,23,23,0,22,23,22,12,5,5,46,13,22,26,52,46,14,20,33,25,9
2001-03-10T18:00:00Z,17,0,26,36,25,35,27,14,8,0,12,25,0,21,20,21,21,13,5,44,17,26,26,48,49,25,18,33,20,12
2001-03-10T19:00:00Z,18,0,29,33,25,39,25,14,12,0,17,25,0,23,25,22,22,12,9,49,14,27,29,39,52,31,21,34,16,12
2001-03-10T20:00:00Z,26,0,25,30,21,46,22,12,9,0,13,22,0,18,22,35,21,16,18,48,17,29,27,47,49,27,25,40,16,14
2001-03-10T21:00:00Z,22,0,20,33,20,53,22,10,7,0,12,18,0,21,22,39,22,14,14,40,17,29,25,44,52,22,27,46,17,18
2001-03-10T22:00:00Z,17,0,18,38,16,40,18,12,5,0,12,14,0,16,17,27,16,22,20,39,13,29,22,44,49,26,16,47,16,14
2001-03-10T23:00:00Z,12,0,20,36,17,42,17,16,9,0,17,16,0,18,16,26,16,16,17,40,10,22,21,18,38,14,12,47,12,7
2001-03-11T00:00:00Z,9,0,27,35,23,27,16,20,13,0,17,18,0,22,17,30,13,5,14,44,10,22,21,16,35,14,9,36,9,12
2001-03-11T01:00:00Z,4,0,27,34,25,31,13,17,10,0,12,23,0,23,16,9,12,5,10,43,10,18,5,14,40,23,7,39,12,12
2001-03-11T02:00:00Z,5,0,26,23,23,33,12,14,7,0,13,21,0,22,20,10,14,10,7,38,3,13,0,18,34,29,12,39,13,23
2001-03-11T03:00:00Z,0,0,29,17,27,23,17,21,13,0,22,25,0,27,21,9,14,4,7,39,5,14,0,30,12,30,7,14,10,23
2001-03-11T04:00:00Z,4,0,29,20,29,17,17,23,18,0,21,26,0,27,20,10,18,5,8,36,7,13,1,25,8,27,8,7,9,25
2001-03-11T05:00:00Z,8,0,27,16,26,17,17,17,13,0,14,26,0,27,18,14,20,7,10,34,10,10,1,43,8,25,7,7,7,21
2001-03-11T06:00:00Z,12,0,21,23,21,18,10,17,12,0,9,20,0,20,16,17,20,4,9,30,13,12,3,44,9,20,0,8,8,14
2001-03-11T07:00:00Z,14,0,18,29,16,18,12,20,17,0,8,18,0,16,16,22,20,8,12,33,14,17,4,30,9,14,13,10,10,10
2001-03-11T08:00:00Z,16,0,20,43,13,17,13,49,22,0,9,14,0,13,9,23,23,12,10,33,20,16,4,5,12,9,3,14,9,8
2001-03-11T09:00:00Z,12,0,20,31,22,21,10,64,21,0,13,13,0,9,14,39,125,9,12,36,9,22,3,5,9,9,3,13,10,8
2001-03-11T10:00:00Z,13,0,21,33,27,25,9,35,30,0,12,16,0,13,12,35,40,10,10,39,10,21,8,-1,8,8,4,13,14,9
2001-03-11T11:00:00Z,13,0,18,40,18,44,12,77,56,0,14,17,0,12,13,36,9,9,13,36,14,18,20,1,8,8,16,10,18,7
2001-03-11T12:00:00Z,16,0,18,59,16,36,13,29,59,0,14,14,0,10,20,16,8,9,12,38,20,18,25,4,5,9,20,7,14,5
2001-03-11T13:00:00Z,16,0,20,56,23,22,22,34,60,0,12,16,0,12,22,20,13,9,8,36,17,16,22,8,4,8,16,4,5,7
2001-03-11T14:00:00Z,27,0,23,44,20,16,12,34,57,0,3,18,0,12,23,30,18,12,12,33,18,17,25,8,3,8,20,5,5,8
2001-03-11T15:00:00Z,21,0,21,27,10,10,7,21,22,0,5,16,0,8,22,27,21,10,21,34,20,18,18,20,8,8,8,7,10,1
2001-03-11T16:00:00Z,25,0,21,30,9,20,9,7,20,0,5,13,0,7,22,14,9,13,21,39,12,20,14,27,4,8,4,12,13,4
2001-03-11T17:00:00Z,56,0,14,27,8,42,14,14,21,0,7,10,0,1,18,18,25,9,17,33,16,20,12,0,8,4,21,20,8,3
2001-03-11T18:00:00Z,51,0,16,23,13,57,12,10,18,0,9,9,0,9,20,21,21,5,17,17,18,25,7,5,8,12,18,14,10,0
2001-03-11T19:00:00Z,21,0,20,16,17,94,7,7,12,0,17,14,0,17,20,12,20,4,9,36,23,25,5,8,9,5,14,14,3,7
2001-03-11T20:00:00Z,25,0,25,14,17,68,12,7,9,0,10,17,0,17,16,4,18,10,7,44,26,22,7,5,18,12,4,20,10,10
2001-03-11T21:00:00Z,10,0,21,12,14,48,9,5,3,0,12,17,0,13,10,3,5,5,5,34,7,7,8,5,18,10,12,13,1,4
2001-03-11T22:00:00Z,7,0,10,12,12,44,8,4,-1,0,10,14,0,3,7,5,10,12,1,22,7,10,10,5,7,10,3,14,4,10
2001-03-11T23:00:00Z,4,0,13,18,12,26,10,3,-3,0,10,16,0,5,7,4,4,13,3,23,1,8,8,9,7,13,8,7,3,0
2001-03-12T00:00:00Z,4,0,13,39,13,20,10,1,3,0,3,14,0,13,5,5,3,5,1,25,1,7,12,12,8,10,4,9,-1,4
2001-03-12T01:00:00Z,5,0,16,21,13,12,10,4,-3,0,8,13,0,13,9,8,4,4,0,25,4,5,13,8,8,9,3,10,1,5
2001-03-12T02:00:00Z,1,0,13,17,10,5,5,5,-1,0,9,12,0,9,5,8,7,5,3,17,4,5,3,9,9,12,8,9,3,8
2001-03-12T03:00:00Z,1,0,9,12,9,7,8,17,17,0,10,10,0,7,5,5,5,5,5,13,7,5,7,7,10,9,7,10,3,3
2001-03-12T04:00:00Z,1,0,10,14,9,4,8,7,-1,0,10,13,0,10,7,12,4,1,5,20,8,7,8,4,13,9,10,12,3,3
2001-03-12T05:00:00Z,0,0,14,14,9,1,9,8,3,0,8,10,0,10,8,10,5,7,8,22,9,9,9,7,16,5,4,12,7,4
2001-03-12T06:00:00Z,0,0,17,8,13,5,9,16,13,0,9,14,0,13,14,21,8,7,7,43,10,13,12,10,20,12,12,22,10,14
2001-03-12T07:00:00Z,1,0,30,12,20,9,12,20,21,0,12,20,0,16,18,21,14,8,10,57,8,18,9,13,18,14,27,31,8,5
2001-03-12T08:00:00Z,3,0,36,22,23,18,18,30,40,0,9,22,0,20,16,13,22,8,9,68,9,18,14,8,10,17,14,31,10,12
2001-03-12T09:00:00Z,4,0,34,22,23,17,13,27,31,0,10,20,0,16,18,17,14,17,7,68,9,17,7,17,13,18,12,26,13,7
2001-03-12T10:00:00Z,4,0,27,33,22,13,9,17,10,0,9,14,0,10,16,13,13,13,4,68,10,16,8,14,17,12,13,27,22,8
2001-03-12T11:00:00Z,8,0,26,33,18,21,22,25,20,0,9,16,0,12,17,16,17,8,5,57,9,17,9,8,8,12,13,34,23,3
2001-03-12T12:00:00Z,7,0,25,14,22,21,16,47,33,0,9,13,0,10,16,22,18,7,10,59,12,20,8,12,13,10,18,20,21,12
2001-03-12T13:00:00Z,9,0,31,12,25,23,18,27,25,0,-1,17,0,22,21,34,18,5,13,70,12,23,4,4,13,16,16,16,22,17
2001-03-12T14:00:00Z,16,0,38,13,23,25,18,35,30,0,5,20,0,25,14,33,29,8,14,57,12,20,10,-1,17,14,17,17,7,17
2001-03-12T15:00:00Z,20,0,29,12,25,23,18,35,33,0,3,13,0,12,20,36,0,9,9,51,14,18,9,10,13,16,13,21,13,4
2001-03-12T16:00:00Z,17,0,16,16,16,21,20,38,34,0,5,9,0,8,9,36,0,5,12,39,17,13,13,12,14,27,7,14,10,13
2001-03-12T17:00:00Z,20,0,21,20,12,31,16,30,55,0,5,12,0,12,12,31,5,7,17,40,20,14,18,17,8,4,7,20,4,0
2001-03-12T18:00:00Z,21,0,23,26,18,31,22,26,46,0,7,14,0,16,13,18,10,9,18,42,21,18,12,21,9,5,8,17,3,9
2001-03-12T19:00:00Z,38,0,17,18,14,31,18,31,33,0,8,12,0,10,8,13,9,9,16,42,14,16,12,22,9,10,13,13,5,4
2001-03-12T20:00:00Z,22,0,17,31,12,22,21,33,46,0,8,12,0,8,8,13,4,9,16,43,16,13,7,16,17,7,4,14,7,1
2001-03-12T21:00:00Z,12,0,18,8,13,13,20,38,34,0,9,13,0,10,12,16,7,12,16,40,20,27,9,17,17,8,9,20,13,7
2001-03-12T22:00:00Z,10,0,22,7,14,18,16,34,35,0,9,12,0,12,13,14,9,10,14,36,17,9,12,21,22,9,5,17,10,1
2001-03-12T23:00:00Z,5,0,21,10,17,17,18,33,26,0,12,14,0,13,9,20,10,10,13,35,14,8,12,20,16,10,12,9,8,8
2001-03-13T00:00:00Z,4,0,20,12,17,17,17,46,34,0,9,17,0,16,1,20,12,12,12,30,12,16,26,21,13,14,4,12,8,10
2001-03-13T01:00:00Z,1,0,13,23,12,18,17,27,17,0,3,12,0,12,4,22,1,13,12,21,12,16,23,25,14,13,4,3,9,9
2001-03-13T02:00:00Z,1,0,9,29,5,29,16,22,21,0,3,5,0,7,4,21,0,7,10,13,10,9,14,30,9,9,13,-3,12,1
2001-03-13T03:00:00Z,5,0,7,31,4,18,12,21,13,0,4,7,0,3,4,20,4,8,12,9,12,7,14,31,10,4,9,4,14,-3
2001-03-13T04:00:00Z,4,0,7,27,5,7,14,23,14,0,5,5,0,4,7,20,7,10,14,10,13,8,14,31,22,10,12,16,13,4
2001-03-13T05:00:00Z,8,0,7,9,7,9,18,22,13,0,8,5,0,7,8,21,9,12,13,16,12,10,8,33,27,10,10,25,13,3
2001-03-13T06:00:00Z,9,0,13,23,10,12,21,18,10,0,12,12,0,9,10,22,10,14,16,33,12,18,9,26,21,8,22,21,16,7
2001-03-13T07:00:00Z,10,0,22,21,18,20,31,27,29,0,14,17,0,18,13,26,18,12,20,56,13,29,13,21,10,12,23,18,35,13
2001-03-13T08:00:00Z,10,0,23,21,27,35,40,39,51,0,12,20,0,20,16,25,22,22,27,46,16,43,9,21,16,14,26,25,22,17
2001-03-13T09:00:00Z,10,0,25,20,26,39,29,30,47,0,10,13,0,20,17,22,29,23,23,30,18,43,7,10,14,17,20,26,33,23
2001-03-13T10:00:00Z,13,0,30,25,21,5,26,30,35,0,16,13,0,9,22,21,34,7,0,18,30,33,10,7,14,12,17,22,42,7
2001-03-13T11:00:00Z,14,0,48,29,23,16,26,40,35,0,16,14,0,14,22,21,25,9,0,16,20,21,7,10,10,10,18,21,39,10
2001-03-13T12:00:00Z,14,0,38,27,25,7,23,44,46,0,14,14,0,20,25,14,20,9,0,22,20,29,8,9,7,13,23,21,31,18
2001-03-13T13:00:00Z,13,0,29,31,31,4,21,34,34,0,12,16,0,20,38,13,23,8,0,35,13,31,8,9,7,12,16,18,30,17
2001-03-13T14:00:00Z,9,0,30,25,30,8,22,42,0,0,12,20,0,23,36,16,33,4,0,39,16,25,12,12,12,13,16,20,23,22
2001-03-13T15:00:00Z,9,0,26,30,30,17,29,46,23,0,12,22,0,18,22,14,27,9,0,44,14,29,8,12,12,17,17,22,22,25
2001-03-13T16:00:00Z,10,0,30,39,35,14,25,48,43,0,14,22,0,20,22,17,26,18,0,42,14,30,10,12,13,30,21,27,17,27
2001-03-13T17:00:00Z,20,0,34,36,36,22,29,36,31,0,17,29,0,27,23,21,26,13,0,42,14,25,14,14,21,33,23,26,21,30
2001-03-13T18:00:00Z,16,0,40,46,42,38,27,27,22,0,18,34,0,34,21,22,21,13,0,56,10,27,13,20,17,31,16,27,22,39
2001-03-13T19:00:00Z,14,0,56,47,39,34,23,18,16,0,17,35,0,39,23,21,21,14,0,64,12,29,16,23,14,42,13,26,25,46
2001-03-13T20:00:00Z,9,0,49,43,40,56,22,21,17,0,17,38,0,38,31,21,17,13,0,75,12,29,14,29,16,33,12,26,20,36
2001-03-13T21:00:00Z,13,0,39,36,36,98,21,21,16,0,14,38,0,35,23,20,16,10,0,60,10,27,16,27,17,26,12,27,17,31
