,"(-1.485153, 53.55593)","(-1.510436, 53.56292)","(-5.928833, 54.59965)","(0.184806, 51.46603)","(-3.17625, 51.48178)","(-0.125889, 51.52229)","(-7.329115, 55.001225)","(-2.334139, 53.48481)","(-4.255161, 55.85773)","(-3.704399, 56.010319)","(-1.325283, 51.571078)","(-0.131931, 51.49467)","(-0.213492, 51.52105)","(-1.752006, 53.40337)","(-1.533119, 52.28881)","(-1.546472, 53.80378)","(-1.133006, 52.631348)","(0.18125, 50.7937)","(-2.237881, 53.48152)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(-1.146447, 52.95473)","(-0.885933, 52.27349)","(-4.691462, 51.781784)","(0.634889, 51.45617)","(-1.473306, 53.37772)","(-1.395778, 50.90814)","(0.317969, 51.47707)","(0.290917, 52.2985)"
2001-01-16T07:00:00Z,45,32,0,0,8,0,13,21,16,29,7,0,16,50,13,19,13,8,19,3,0,11,11,0,1,17,19,0,24,3
2001-01-16T08:00:00Z,45,32,0,0,11,0,27,40,19,21,10,0,19,17,13,19,13,9,106,8,0,16,13,0,3,25,19,0,32,3
2001-01-16T09:00:00Z,53,29,0,0,11,0,21,53,19,16,11,0,24,18,16,21,8,6,154,0,0,19,24,0,1,43,19,0,32,4
2001-01-16T10:00:00Z,59,35,0,0,13,0,106,59,19,16,12,0,37,29,16,40,8,5,109,0,0,19,32,0,0,34,21,0,19,4
2001-01-16T11:00:00Z,67,27,0,0,16,0,74,80,21,16,12,0,37,58,16,35,0,5,93,8,0,19,32,0,1,34,32,0,21,5
2001-01-16T12:00:00Z,69,37,0,0,24,0,56,53,19,16,12,0,37,80,16,35,13,6,67,8,0,16,21,0,3,31,53,0,29,6
2001-01-16T13:00:00Z,80,45,0,0,29,0,37,24,21,32,12,0,117,63,16,19,13,7,37,8,0,19,21,0,3,35,69,0,40,7
2001-01-16T14:00:00Z,88,69,0,0,37,0,29,19,24,59,14,0,61,62,16,29,16,7,35,11,0,19,21,0,4,18,51,0,35,7
2001-01-16T15:00:00Z,61,43,0,0,32,0,45,24,24,48,26,0,32,77,11,48,16,7,59,11,0,16,24,0,5,22,61,0,19,7
2001-01-16T16:00:00Z,74,56,0,0,29,0,56,51,21,64,41,0,24,84,11,67,13,8,80,8,0,13,21,0,3,23,72,0,19,7
2001-01-16T17:00:00Z,90,80,0,0,24,0,27,80,19,59,24,0,24,36,13,45,19,10,98,8,0,13,24,0,7,24,51,0,21,7
2001-01-16T18:00:00Z,85,80,0,0,16,0,29,101,19,51,14,0,24,26,16,27,13,11,93,11,0,16,24,0,9,30,32,0,29,7
2001-01-16T19:00:00Z,104,101,0,0,16,0,37,35,16,35,12,0,21,32,16,21,13,8,35,11,0,19,29,0,19,15,27,0,27,8
2001-01-16T20:00:00Z,98,88,0,0,19,0,56,27,16,21,11,0,21,42,13,16,11,5,56,11,0,19,29,0,19,15,29,0,24,7
2001-01-16T21:00:00Z,128,80,0,0,13,0,32,37,29,21,13,0,24,28,13,19,11,4,59,11,0,16,32,0,15,16,27,0,19,7
2001-01-16T22:00:00Z,128,77,0,0,11,0,35,51,45,16,23,0,21,19,16,19,11,4,67,8,0,19,35,0,10,28,29,0,19,6
2001-01-16T23:00:00Z,114,69,0,0,11,0,32,64,21,19,21,0,21,14,13,19,13,4,56,8,0,19,32,0,9,20,24,0,19,5
2001-01-17T00:00:00Z,80,74,0,0,11,0,29,67,11,19,20,0,21,12,13,16,8,3,45,8,0,19,27,0,8,28,16,0,11,5
2001-01-17T01:00:00Z,61,48,0,0,0,0,32,37,5,11,18,0,19,9,19,19,8,3,24,5,0,13,24,0,12,20,16,0,16,5
2001-01-17T02:00:00Z,69,37,0,0,8,0,35,35,5,8,14,0,21,9,19,16,11,3,16,5,0,11,29,0,9,24,13,0,11,4
2001-01-17T03:00:00Z,67,32,0,0,8,0,32,27,5,8,10,0,21,9,19,16,11,4,19,5,0,13,35,0,4,24,11,0,11,3
2001-01-17T04:00:00Z,53,37,0,0,11,0,29,24,3,8,9,0,24,9,11,19,8,5,13,5,0,11,32,0,4,24,11,0,11,3
2001-01-17T05:00:00Z,51,35,0,0,11,0,29,27,3,11,9,0,21,14,11,16,11,5,19,5,0,8,37,0,4,27,13,0,16,2
2001-01-17T06:00:00Z,64,37,0,0,11,0,29,35,5,11,8,0,21,19,11,19,8,6,19,5,0,11,72,0,4,18,13,0,27,2
2001-01-17T07:00:00Z,61,32,0,0,11,0,24,32,3,16,12,0,24,16,11,35,11,8,29,5,0,13,43,0,5,20,8,0,32,3
2001-01-17T08:00:00Z,69,37,0,0,8,0,27,40,8,19,13,0,24,15,16,45,16,10,37,8,0,13,45,0,4,18,13,0,29,0
2001-01-17T09:00:00Z,69,37,0,0,11,0,29,48,16,27,15,0,29,15,16,37,24,10,45,11,0,13,45,0,8,14,19,0,21,0
2001-01-17T10:00:00Z,69,67,0,0,13,0,35,56,16,27,16,0,37,25,16,43,24,12,59,19,0,13,59,0,10,17,21,0,21,4
2001-01-17T11:00:00Z,77,0,0,21,19,0,37,77,19,24,14,0,45,70,16,0,19,11,59,11,0,13,51,0,5,17,29,0,35,6
2001-01-17T12:00:00Z,69,53,0,32,19,0,32,85,13,21,16,0,37,120,16,45,24,15,88,8,0,21,69,0,6,11,35,11,35,6
2001-01-17T13:00:00Z,64,43,0,24,16,0,29,98,16,24,20,0,32,98,19,43,19,31,85,8,0,21,51,0,6,13,40,11,32,7
2001-01-17T14:00:00Z,104,61,0,19,16,0,29,88,19,27,18,0,21,0,21,72,16,28,80,5,0,19,61,0,5,11,77,11,29,8
2001-01-17T15:00:00Z,120,56,0,13,16,0,27,69,21,21,15,0,21,0,21,27,16,14,72,5,0,27,82,0,4,8,53,13,21,5
2001-01-17T16:00:00Z,120,61,0,13,13,0,27,74,21,19,15,0,19,38,19,16,16,16,96,8,0,27,48,0,6,7,43,16,21,4
2001-01-17T17:00:00Z,138,77,0,13,11,0,29,69,21,19,12,0,19,42,16,19,21,18,93,13,0,21,43,0,10,7,45,19,19,3
2001-01-17T18:00:00Z,114,72,0,11,11,0,29,56,21,16,11,0,19,54,16,19,21,19,74,13,0,24,61,0,15,9,40,13,11,2
2001-01-17T19:00:00Z,112,64,0,13,13,0,19,61,24,19,11,0,16,51,16,19,32,14,82,13,0,24,59,0,18,9,32,16,21,2
2001-01-17T20:00:00Z,90,59,0,11,16,0,16,67,21,24,9,0,19,39,16,16,24,10,104,13,0,19,61,0,10,10,32,16,24,2
2001-01-17T21:00:00Z,69,53,0,8,13,0,21,56,21,24,10,0,21,17,16,16,24,5,74,11,0,19,56,0,10,11,29,19,21,2
2001-01-17T22:00:00Z,59,45,0,8,16,0,21,45,16,19,11,0,21,14,13,16,24,5,51,8,0,24,61,0,6,7,32,19,16,3
2001-01-17T23:00:00Z,59,40,0,11,19,0,21,37,16,13,10,0,19,13,13,16,24,4,32,8,0,27,67,0,6,11,27,13,11,3
2001-01-18T00:00:00Z,43,37,0,8,19,0,13,24,19,3,8,0,19,9,16,11,19,4,29,8,0,19,69,0,4,7,21,13,13,3
2001-01-18T01:00:00Z,43,29,0,5,0,0,13,19,16,5,7,0,16,7,21,13,19,4,13,8,0,13,51,0,1,12,16,13,11,3
2001-01-18T02:00:00Z,32,29,0,5,16,0,16,19,16,3,10,0,13,5,16,16,24,4,13,8,0,13,40,0,3,16,16,11,11,4
2001-01-18T03:00:00Z,27,24,0,5,19,0,24,19,16,5,10,0,13,13,13,16,21,5,16,8,0,13,40,0,5,12,13,8,11,4
2001-01-18T04:00:00Z,37,27,0,5,11,0,19,19,16,5,10,0,13,11,13,16,21,7,13,8,0,11,45,0,4,11,11,8,19,5
2001-01-18T05:00:00Z,21,21,0,5,11,0,16,24,13,3,9,0,16,7,11,19,16,7,19,8,0,8,98,0,6,14,11,11,21,6
2001-01-18T06:00:00Z,21,27,0,11,16,0,16,32,13,5,8,0,19,7,13,13,16,5,16,11,0,8,80,0,6,7,11,16,29,6
2001-01-18T07:00:00Z,21,27,0,11,16,0,37,37,16,8,7,0,19,6,13,13,37,5,21,11,0,11,59,0,8,4,13,24,24,5
2001-01-18T08:00:00Z,24,37,0,13,16,0,35,32,16,13,8,0,19,9,19,11,37,7,21,8,0,8,67,0,5,5,21,27,27,4
2001-01-18T09:00:00Z,29,35,0,16,19,0,56,29,16,13,0,0,24,14,24,11,43,7,29,11,0,11,69,0,6,8,27,19,29,5
2001-01-18T10:00:00Z,0,40,0,13,21,0,29,40,21,40,0,0,0,14,19,11,51,8,29,13,0,11,69,0,8,8,32,19,27,6
2001-01-18T11:00:00Z,32,32,0,11,21,0,32,40,24,8,12,0,0,10,16,8,40,11,27,11,0,8,0,0,8,11,37,13,13,6
2001-01-18T12:00:00Z,29,32,0,13,21,0,37,43,24,3,8,0,0,8,19,8,40,16,35,11,0,16,59,0,10,10,24,13,11,5
2001-01-18T13:00:00Z,27,24,0,5,35,0,59,37,21,3,8,0,0,8,16,11,35,30,45,8,0,8,64,0,13,10,19,11,11,5
2001-01-18T14:00:00Z,32,19,0,8,64,0,45,37,19,3,4,0,11,10,16,13,40,18,35,11,0,8,56,0,15,8,16,11,11,6
2001-01-18T15:00:00Z,35,19,0,8,37,0,37,35,19,3,6,0,8,8,16,8,37,7,32,8,0,3,51,0,23,9,35,8,13,6
2001-01-18T16:00:00Z,37,19,0,11,19,0,56,29,13,8,7,0,5,6,11,5,29,8,37,11,0,3,45,0,24,7,19,11,21,5
2001-01-18T17:00:00Z,59,29,0,11,16,11,77,35,13,11,7,0,5,6,13,8,27,5,35,13,0,3,40,0,22,8,16,13,24,4
2001-01-18T18:00:00Z,32,35,0,13,16,21,80,37,13,3,6,0,5,8,19,8,27,5,35,11,0,3,59,0,22,7,19,13,21,4
2001-01-18T19:00:00Z,24,21,0,13,16,13,104,40,13,3,6,0,8,7,21,8,27,6,35,13,0,3,56,0,18,11,16,13,21,6
2001-01-18T20:00:00Z,24,24,0,11,16,11,106,40,19,3,6,0,8,6,16,8,29,7,69,5,0,3,59,0,18,14,13,16,37,6
2001-01-18T21:00:00Z,21,21,0,11,19,21,59,40,13,3,6,0,13,6,21,13,32,8,173,13,0,3,59,0,14,14,11,13,40,6
2001-01-18T22:00:00Z,19,19,0,11,19,19,40,35,13,3,6,0,13,5,19,16,29,8,16,16,0,3,48,0,16,17,11,13,37,6
2001-01-18T23:00:00Z,19,16,0,11,19,24,43,29,13,5,5,0,13,4,16,16,27,6,13,13,0,3,43,0,25,25,8,16,40,6
2001-01-19T00:00:00Z,19,13,0,11,16,29,37,24,13,8,4,0,13,3,16,16,27,6,16,8,0,3,40,0,24,22,11,13,40,5
2001-01-19T01:00:00Z,13,11,0,11,0,0,27,29,16,5,5,0,16,4,19,13,27,9,8,8,0,3,27,0,16,23,8,13,37,5
2001-01-19T02:00:00Z,19,11,0,8,19,35,29,27,19,5,5,0,13,4,16,13,27,8,11,8,0,3,32,0,18,28,8,11,35,7
2001-01-19T03:00:00Z,11,11,0,8,21,27,40,19,13,5,3,0,13,0,13,16,21,11,8,8,0,3,29,0,23,27,5,11,37,6
2001-01-19T04:00:00Z,13,13,0,8,19,35,64,19,11,3,3,0,11,0,13,13,21,15,11,8,0,5,21,0,23,30,5,11,29,5
2001-01-19T05:00:00Z,16,16,0,8,19,64,29,21,13,3,3,0,11,0,16,11,19,15,11,5,0,5,29,0,19,29,8,8,37,4
2001-01-19T06:00:00Z,19,13,0,11,19,37,27,27,13,8,4,0,11,0,11,11,21,9,13,5,0,3,43,0,20,28,8,13,43,4
2001-01-19T07:00:00Z,19,11,0,11,21,64,35,27,16,11,4,0,13,0,11,8,32,12,35,3,0,5,48,0,22,28,11,13,43,7
2001-01-19T08:00:00Z,19,16,0,16,21,43,37,32,16,13,8,0,16,0,11,8,27,12,40,3,0,8,40,0,24,31,13,16,37,11
2001-01-19T09:00:00Z,16,13,0,19,21,35,48,35,19,16,8,0,19,0,11,8,21,8,40,3,0,5,35,0,21,37,11,21,43,10
2001-01-19T10:00:00Z,16,13,0,21,21,37,43,32,16,11,9,0,19,0,16,8,24,5,32,8,0,5,35,0,17,50,11,24,56,40
2001-01-19T11:00:00Z,16,13,0,27,32,51,35,37,16,11,8,0,19,0,0,8,24,7,37,11,0,5,35,0,14,51,0,21,67,35
2001-01-19T12:00:00Z,13,13,0,19,43,8,32,37,19,5,8,0,13,0,0,11,53,7,32,8,0,3,32,0,12,38,11,37,59,36
2001-01-19T13:00:00Z,16,16,0,8,40,5,37,32,21,8,14,0,11,0,0,16,29,8,40,8,0,5,24,0,10,32,11,29,27,22
2001-01-19T14:00:00Z,13,11,0,11,37,11,56,27,24,16,11,0,8,0,24,13,19,10,24,8,0,5,24,0,7,32,8,35,24,13
2001-01-19T15:00:00Z,13,11,0,11,43,32,32,27,21,24,9,0,11,0,21,11,21,9,21,8,0,5,27,0,6,19,8,27,29,11
2001-01-19T16:00:00Z,16,13,0,11,40,77,24,19,13,32,8,0,8,0,21,11,29,9,19,11,0,5,24,0,4,24,5,16,27,10
2001-01-19T17:00:00Z,19,13,0,11,35,35,27,11,11,27,10,0,11,0,21,8,19,10,16,11,0,5,27,0,6,23,8,19,24,10
2001-01-19T18:00:00Z,24,13,0,16,32,19,40,11,13,8,13,0,8,0,21,8,13,11,13,8,0,3,27,0,7,27,11,21,21,11
2001-01-19T19:00:00Z,21,11,0,16,32,16,51,13,11,8,12,0,8,0,16,8,19,11,13,11,0,5,24,0,5,35,11,16,21,14
2001-01-19T20:00:00Z,21,8,0,19,32,21,45,13,11,11,9,0,8,0,16,5,35,10,11,13,0,8,24,0,6,16,8,13,21,15
2001-01-19T21:00:00Z,19,3,0,13,27,35,37,13,13,11,8,0,8,0,16,5,27,10,11,11,0,3,29,0,5,20,5,13,21,17
2001-01-19T22:00:00Z,13,5,0,16,24,80,43,11,11,11,7,0,8,0,16,5,27,10,13,8,0,3,19,0,4,18,11,13,21,14
2001-01-19T23:00:00Z,13,11,0,13,19,77,37,13,13,11,13,0,8,0,16,8,21,10,11,8,0,3,21,0,2,22,16,13,21,11
2001-01-20T00:00:00Z,16,8,0,13,16,67,45,11,11,5,23,0,11,0,16,16,16,12,11,8,0,3,27,0,4,32,8,11,24,11
2001-01-20T01:00:00Z,16,8,0,21,0,0,24,13,11,5,28,0,11,0,19,13,16,15,16,5,0,3,37,0,4,30,8,11,29,11
2001-01-20T02:00:00Z,16,11,0,27,13,93,24,13,16,3,25,0,11,0,13,8,13,15,11,5,0,3,61,0,5,23,8,11,29,12
2001-01-20T03:00:00Z,19,8,0,27,11,53,27,16,13,3,19,0,11,0,13,8,19,16,8,5,0,3,53,0,3,29,8,8,35,10
2001-01-20T04:00:00Z,13,8,0,24,8,59,21,13,16,3,15,0,11,0,11,3,29,20,11,5,0,3,45,0,5,30,11,13,43,0
2001-01-20T05:00:00Z,11,5,0,16,5,43,13,11,16,3,11,0,13,0,11,3,32,30,11,5,0,3,56,0,0,30,8,13,40,5
2001-01-20T06:00:00Z,13,8,0,19,5,64,13,16,16,3,8,0,11,0,11,3,29,44,13,8,0,3,51,0,0,42,5,11,32,4
2001-01-20T07:00:00Z,11,8,0,16,8,32,11,16,16,5,6,0,11,0,11,3,21,42,13,13,0,5,40,0,0,32,5,13,29,9
2001-01-20T08:00:00Z,11,8,0,19,8,21,13,16,16,5,6,0,13,0,11,3,19,42,16,8,0,3,45,0,0,27,5,13,24,13
2001-01-20T09:00:00Z,16,8,0,19,11,27,19,19,13,5,7,0,13,0,16,3,21,35,19,8,0,3,85,0,0,34,5,13,21,12
2001-01-20T10:00:00Z,21,5,0,19,13,45,24,24,13,13,9,0,16,0,11,3,40,37,21,8,0,3,69,0,0,29,8,13,27,14
2001-01-20T11:00:00Z,24,13,0,19,24,37,29,21,16,19,10,0,16,0,13,3,56,29,19,8,0,5,67,0,0,42,13,16,37,22
2001-01-20T12:00:00Z,21,5,0,24,21,48,24,19,13,13,11,0,19,0,16,3,77,21,16,16,0,8,48,0,0,36,13,19,37,21
2001-01-20T13:00:00Z,16,8,0,21,24,48,19,19,13,11,12,0,13,0,16,3,43,18,19,8,0,11,48,0,0,33,19,19,35,21
2001-01-20T14:00:00Z,19,11,0,21,16,40,13,19,13,13,12,0,16,0,19,5,43,17,19,5,0,11,45,0,0,33,21,29,29,20
2001-01-20T15:00:00Z,21,13,0,21,11,67,16,13,11,11,11,0,16,0,16,5,32,13,13,5,0,11,40,0,0,35,40,37,27,18
2001-01-20T16:00:00Z,24,19,0,16,8,35,16,13,11,13,34,0,13,0,16,8,45,9,19,5,0,11,40,0,0,28,29,35,24,16
2001-01-20T17:00:00Z,53,32,0,11,8,29,16,19,11,3,43,0,13,0,16,11,56,8,19,5,0,11,37,0,0,30,27,32,21,14
2001-01-20T18:00:00Z,80,80,0,13,8,29,16,19,11,8,61,0,13,0,16,11,43,11,24,5,0,11,29,0,0,31,24,29,21,12
2001-01-20T19:00:00Z,69,67,0,19,8,24,16,16,8,5,58,0,13,0,16,13,37,17,32,5,0,13,32,0,0,31,27,27,29,10
2001-01-20T20:00:00Z,109,48,0,24,5,27,13,24,5,3,35,0,13,0,19,32,43,15,40,3,0,16,27,0,0,27,45,21,61,10
2001-01-20T21:00:00Z,109,37,0,61,8,24,11,37,5,3,25,0,13,0,16,35,35,14,40,3,0,19,19,0,0,27,37,19,56,10
